YEAR,MONTH,DAY_OF_MONTH,Latitude,Longitude,TIME_HOUR,TIME_MINUTE,DAY_OF_WEEK,CLASSIFICATION,NEIGHBOURHOOD
3,2,10,49.26573946,-123.056589,22,6,4,1,4
3,1,11,49.26565841,-123.0338269,15,55,2,1,5
3,1,7,49.21462563,-123.0770998,20,19,5,1,20
3,11,25,49.21462563,-123.0770998,13,57,5,1,20
3,9,19,49.21262746,-123.0911155,7,45,1,1,20
3,7,20,49.26519532,-123.0794052,10,6,3,1,11
3,2,9,49.26295301,-123.0522151,7,3,3,1,5
3,1,27,49.26372852,-123.1029337,14,0,4,1,11
3,1,24,49.26232305,-123.0698071,21,52,1,1,6
3,2,25,49.26232305,-123.0698071,21,10,5,1,6
3,2,28,49.26232305,-123.0698071,14,10,1,1,6
3,5,22,49.26193984,-123.0443249,9,42,0,1,14
3,3,19,49.26189842,-123.0338243,8,9,6,1,14
3,9,18,49.2823402,-123.1022299,20,23,0,1,1
3,10,9,49.28217677,-123.0933885,13,38,0,1,19
3,3,30,49.28192426,-123.0824158,5,51,3,1,19
3,6,13,49.28146579,-123.1043318,16,21,1,1,1
3,7,23,49.28134324,-123.0771075,18,53,6,1,19
3,6,21,49.28139567,-123.1022692,1,7,2,1,1
3,7,1,49.28123957,-123.0704113,10,43,5,1,4
3,2,21,49.28116337,-123.0895367,6,30,1,1,19
3,9,6,49.28118883,-123.0914755,10,22,2,1,19
3,11,16,49.28123185,-123.0682938,9,3,3,1,4
3,7,25,49.28115154,-123.0493469,8,0,1,1,5
3,8,8,49.28115154,-123.0493469,16,56,1,1,5
3,6,8,49.28120643,-123.0655852,17,41,3,1,4
3,12,25,49.24877112,-123.1010751,6,32,0,1,15
3,6,25,49.23756097,-123.0488227,23,23,6,1,14
3,9,15,49.23756097,-123.0488227,6,24,4,1,14
3,10,22,49.23641501,-123.0336009,4,14,6,1,14
3,12,2,49.27804595,-123.1061669,1,10,5,1,1
3,12,22,49.27577095,-123.1147545,5,24,4,1,1
3,3,29,49.27934284,-123.0683325,14,37,2,1,4
3,4,22,49.25972808,-123.0891956,20,49,5,1,11
3,10,30,49.25972808,-123.0891956,14,39,0,1,11
3,4,11,49.24456129,-123.0902812,20,44,1,1,15
3,10,29,49.24029747,-123.0903833,12,2,6,1,15
3,1,30,49.23281328,-123.0905619,20,45,0,1,20
3,10,18,49.26248065,-123.0891456,19,38,2,1,11
3,12,18,49.26248065,-123.0891456,9,25,0,1,11
3,4,22,49.24865421,-123.090165,8,20,5,1,15
3,6,2,49.24865421,-123.090165,7,33,4,1,15
3,8,20,49.25668724,-123.0897948,15,15,6,1,11
3,2,26,49.21107126,-123.0911401,6,21,6,1,20
3,2,19,49.25967084,-123.0814441,4,23,6,1,11
3,2,8,49.24856141,-123.0819205,12,0,2,1,6
3,10,28,49.27853068,-123.09708,13,55,5,1,19
3,9,21,49.25812042,-123.0338767,7,31,3,1,14
3,2,21,49.25813085,-123.0285444,6,54,1,1,14
3,1,1,49.2836311,-123.1163953,3,43,6,1,1
3,3,9,49.25083652,-123.1390597,15,34,3,1,16
3,9,8,49.27924355,-123.1230532,17,19,4,1,1
3,12,17,49.27924355,-123.1230532,3,25,6,1,1
3,1,14,49.28032471,-123.121406,18,38,5,1,1
3,12,27,49.28032471,-123.121406,17,34,2,1,1
3,6,1,49.24543925,-123.1391682,18,6,3,1,16
3,12,8,49.2324586,-123.1395987,17,59,4,1,7
3,1,17,49.22696223,-123.1398167,13,55,1,1,7
3,3,25,49.22696223,-123.1398167,13,50,5,1,7
3,11,1,49.22696223,-123.1398167,6,10,2,1,7
3,1,12,49.24950519,-123.1390972,21,53,3,1,16
3,3,3,49.27776513,-123.1174951,17,9,4,1,1
3,6,8,49.27776513,-123.1174951,14,3,3,1,1
3,12,18,49.20719937,-123.1242747,8,25,0,1,10
3,1,18,49.26328938,-123.1199073,8,49,2,1,3
3,6,4,49.26355929,-123.1360991,1,55,6,1,3
3,10,25,49.24142991,-123.1881758,17,4,2,1,2
3,2,3,49.27842979,-123.1184591,19,21,4,1,1
3,9,30,49.28057392,-123.1152194,22,5,5,1,1
3,7,30,49.2794556,-123.126601,19,30,6,1,1
3,7,18,49.27627495,-123.131391,14,53,1,1,1
3,7,21,49.27627495,-123.131391,20,38,4,1,1
3,8,15,49.28660006,-123.1158385,16,27,1,1,1
3,4,30,49.28123225,-123.093428,0,13,6,1,19
3,12,10,49.26960831,-123.0546827,13,48,6,1,5
3,9,28,49.26938683,-123.0469571,3,43,3,1,5
3,2,22,49.27928189,-123.1021686,20,40,2,1,1
3,6,13,49.22470977,-123.0410504,21,52,1,1,8
3,4,16,49.2238642,-123.0411046,9,36,6,1,8
3,9,22,49.22474401,-123.0457062,8,53,4,1,8
3,3,28,49.26459377,-123.1009975,23,55,1,1,11
3,10,14,49.24848686,-123.0723158,10,51,5,1,6
3,6,9,49.23756097,-123.0488227,9,35,4,1,14
3,12,10,49.23756097,-123.0488227,16,53,6,1,14
3,12,23,49.25668724,-123.0897948,1,50,5,1,11
3,9,8,49.25294216,-123.0818041,22,21,4,1,6
3,4,13,49.23416549,-123.0359345,22,10,3,1,14
3,8,18,49.23416549,-123.0359345,9,2,4,1,14
3,12,14,49.23416549,-123.0359345,19,30,3,1,14
3,4,18,49.25013056,-123.076097,10,8,1,1,6
3,6,1,49.2320355,-123.0292711,9,30,3,1,8
3,9,21,49.24186538,-123.0581279,21,8,3,1,14
3,1,10,49.24000534,-123.054073,8,34,1,1,14
3,2,25,49.24000534,-123.054073,1,10,5,1,14
3,10,5,49.25776405,-123.0930951,5,30,3,1,11
3,11,15,49.24513589,-123.0651801,7,13,2,1,6
3,9,15,49.23318557,-123.0340795,9,38,4,1,14
3,8,15,49.24020864,-123.0763702,0,7,1,1,6
3,10,24,49.24020864,-123.0763702,22,17,1,1,6
3,12,19,49.24020864,-123.0763702,9,51,1,1,6
3,9,7,49.22900004,-123.0771496,10,44,3,1,20
3,9,28,49.22900004,-123.0771496,8,33,3,1,20
3,1,16,49.22527587,-123.0773361,13,36,0,1,20
3,8,19,49.22527587,-123.0773361,10,8,5,1,20
3,9,21,49.22527587,-123.0773361,6,33,3,1,20
3,12,5,49.21812481,-123.077064,20,33,1,1,20
3,3,29,49.21220588,-123.0771234,15,35,2,1,20
3,1,18,49.25006068,-123.1678446,15,24,2,1,0
3,3,8,49.26233858,-123.1682436,18,46,2,1,9
3,11,11,49.26407477,-123.168167,9,16,5,1,9
3,11,23,49.26407477,-123.168167,15,44,3,1,9
3,6,21,49.25930449,-123.1011104,14,28,2,1,11
3,9,4,49.25930449,-123.1011104,11,20,0,1,11
3,12,22,49.25024638,-123.1010232,19,6,4,1,15
3,10,7,49.26731052,-123.1007693,0,19,5,1,11
3,5,16,49.26549335,-123.1009306,13,42,1,1,11
3,3,8,49.26290276,-123.1008978,23,43,2,1,11
3,4,30,49.26290276,-123.1008978,6,36,6,1,11
3,2,15,49.20696894,-123.1024314,12,16,2,1,20
3,11,12,49.24877112,-123.1010751,9,25,6,1,15
3,6,1,49.27050397,-123.1005971,10,18,3,1,19
3,4,13,49.26448596,-123.1008461,20,33,3,1,11
3,9,19,49.27493012,-123.1000012,7,46,1,1,1
3,4,5,49.27675633,-123.099785,19,20,2,1,19
3,3,19,49.27287912,-123.1001071,0,14,6,1,1
3,12,4,49.27287912,-123.1001071,1,43,0,1,1
3,5,4,49.27769172,-123.0999106,15,19,3,1,1
3,5,4,49.27769172,-123.0999106,16,55,3,1,1
3,12,9,49.24655213,-123.1078856,18,11,5,1,15
3,10,5,49.26304134,-123.1068357,15,22,3,1,11
3,4,2,49.27251,-123.1502282,16,26,6,1,9
3,5,28,49.28871757,-123.0467142,1,26,6,1,5
3,1,20,49.28871533,-123.0519535,18,48,4,1,5
3,1,18,49.26783355,-123.0754644,13,1,2,1,4
3,10,31,49.28608191,-123.1211314,16,32,1,1,1
3,9,26,49.2864588,-123.1219986,21,8,1,1,1
3,3,29,49.22667467,-123.1319187,8,49,2,1,13
3,5,30,49.28672525,-123.0565443,8,45,1,1,4
3,12,19,49.2774692,-123.056575,15,38,1,1,4
3,3,13,49.26949045,-123.0566071,12,1,0,1,4
3,5,16,49.24710134,-123.0566639,17,47,1,1,6
3,9,7,49.23282478,-123.0588728,7,15,3,1,21
3,12,13,49.25779666,-123.0566487,9,22,2,1,6
3,3,22,49.27497753,-123.0565859,10,59,2,1,4
3,6,23,49.27490143,-123.1019534,18,29,4,1,1
3,4,16,49.29126687,-123.14158,21,1,6,1,22
3,1,13,49.28489195,-123.1317301,22,30,4,1,22
3,11,30,49.28489195,-123.1317301,14,5,3,1,22
3,1,4,49.27859699,-123.1220205,2,2,2,1,1
3,7,9,49.20464688,-123.1304598,2,30,6,1,10
3,6,4,49.25781267,-123.1270404,0,36,6,1,3
3,12,13,49.24143148,-123.1278364,16,46,2,1,16
3,3,14,49.23388418,-123.1280917,18,39,1,1,13
3,5,28,49.23208506,-123.1281557,13,8,6,1,13
3,2,14,49.22747035,-123.1282811,9,36,1,1,13
3,1,17,49.22281057,-123.1284888,23,43,1,1,13
3,10,16,49.22281057,-123.1284888,18,14,0,1,13
3,1,17,49.21711571,-123.1292567,1,2,1,1,10
3,5,1,49.21711571,-123.1292567,5,41,0,1,10
3,11,10,49.21711571,-123.1292567,18,38,4,1,10
3,2,4,49.21073699,-123.1302012,14,51,5,1,10
3,9,25,49.26599886,-123.1265391,17,37,0,1,3
3,5,27,49.20847011,-123.1302639,23,32,5,1,10
3,9,18,49.24913176,-123.1275128,20,52,0,1,16
3,10,15,49.24913176,-123.1275128,1,44,6,1,16
3,6,7,49.25465946,-123.1050311,8,27,2,1,15
3,7,10,49.24452167,-123.1052157,21,30,0,1,15
3,5,21,49.26556187,-123.1047931,10,50,6,1,11
3,8,5,49.25376912,-123.1048231,9,48,5,1,15
3,6,12,49.24057262,-123.1053722,9,8,0,1,15
3,2,22,49.28569081,-123.0565294,8,43,2,1,4
3,7,14,49.2730338,-123.1258972,14,32,4,1,1
3,7,19,49.27825039,-123.1344347,22,42,2,1,22
3,9,23,49.28304256,-123.0635938,12,27,5,1,4
3,5,22,49.21560791,-123.1341549,16,36,0,1,10
3,4,19,49.28794862,-123.1407867,12,50,2,1,22
3,6,29,49.27107788,-123.1709952,9,24,3,1,9
3,3,14,49.2838572,-123.07036,11,54,1,1,4
3,2,19,49.28315366,-123.0977216,14,24,6,1,19
3,5,21,49.28323422,-123.0740579,6,50,6,1,4
3,5,18,49.25972061,-123.0872028,14,10,3,1,11
3,10,13,49.22449461,-123.0880472,14,52,4,1,20
3,1,11,49.28118883,-123.0914755,8,55,2,1,19
3,2,18,49.28118883,-123.0914755,0,49,5,1,19
3,6,1,49.27678577,-123.0968979,16,6,3,1,19
3,2,23,49.27654151,-123.0873561,10,26,3,1,19
3,12,12,49.27654151,-123.0873561,21,20,1,1,19
3,8,26,49.2767562,-123.0999362,15,43,5,1,1
3,4,3,49.26926076,-123.1027253,23,0,0,1,11
3,10,4,49.27325586,-123.0441701,18,2,2,1,5
3,1,18,49.25317853,-123.0442758,9,0,2,1,14
3,10,12,49.2506689,-123.0441637,23,19,3,1,14
3,2,9,49.28115368,-123.0440396,13,27,3,1,5
3,3,19,49.28115368,-123.0440396,17,17,6,1,5
3,8,19,49.28115368,-123.0440396,16,30,5,1,5
3,1,24,49.2790404,-123.1194918,15,40,1,1,1
3,9,2,49.28340971,-123.1128748,2,52,5,1,1
3,11,28,49.28865262,-123.1311213,17,56,1,1,22
3,4,17,49.28459375,-123.1248541,11,41,0,1,22
3,5,8,49.27744218,-123.033615,18,3,0,1,5
3,9,27,49.26953541,-123.0335959,23,35,2,1,5
3,7,26,49.23298466,-123.0431039,7,52,2,1,8
3,4,19,49.26189842,-123.0338243,9,0,2,1,14
3,1,3,49.23882385,-123.0395647,20,30,1,1,14
3,9,25,49.25640237,-123.0337381,23,2,0,1,14
3,10,16,49.27664425,-123.0683838,9,15,0,1,4
3,10,16,49.20713531,-123.0568242,6,11,0,1,21
3,11,10,49.20814903,-123.0422723,8,22,4,1,8
3,1,23,49.21088544,-123.098348,14,54,0,1,20
3,12,7,49.21082977,-123.100325,17,41,3,1,20
3,7,26,49.20964005,-123.066122,2,34,2,1,21
3,6,26,49.28466005,-123.1128639,8,24,0,1,1
3,9,17,49.28401144,-123.1138387,1,25,6,1,1
3,5,12,49.24761093,-123.0627239,14,19,4,1,6
3,2,27,49.2774256,-123.0283631,8,28,0,1,5
3,7,31,49.24968434,-123.0285395,2,51,0,1,14
3,12,14,49.26200067,-123.049589,15,22,3,1,14
3,4,26,49.27653472,-123.1155812,9,34,2,1,1
3,8,30,49.27653472,-123.1155812,15,54,2,1,1
3,11,22,49.27653472,-123.1155812,17,5,2,1,1
3,6,2,49.27842979,-123.1184591,13,17,4,1,1
3,9,2,49.27842979,-123.1184591,6,0,5,1,1
3,11,14,49.27776513,-123.1174951,10,4,1,1,1
3,4,14,49.25970401,-123.0853336,17,50,4,1,11
3,8,9,49.29734535,-123.1359583,20,28,2,1,18
3,9,20,49.23018127,-123.1854409,19,0,2,1,12
3,9,11,49.23174172,-123.1883587,16,33,0,1,12
3,10,19,49.21210731,-123.10998,13,47,3,1,10
3,3,23,49.20458398,-123.1304047,21,58,3,1,10
3,8,27,49.23220738,-123.189638,0,6,6,1,12
3,1,3,49.2122814,-123.106589,18,8,1,1,10
3,12,8,49.21953492,-123.1585542,11,43,4,1,7
3,5,1,49.28070903,-123.1056089,7,46,0,1,1
3,4,3,49.2864588,-123.1219986,11,29,0,1,1
3,3,8,49.24814827,-123.1653649,10,50,2,1,0
3,8,6,49.2625842,-123.025482,9,21,6,1,14
3,2,18,49.26636197,-123.0264186,16,24,5,1,5
3,2,14,49.23200799,-123.0312628,11,17,1,1,14
3,9,25,49.27761327,-123.0969682,16,41,0,1,19
3,8,2,49.27768288,-123.0997318,7,26,2,1,19
3,10,26,49.27768288,-123.0997318,10,0,3,1,19
3,2,21,49.27677267,-123.0786126,18,20,1,1,19
3,5,17,49.2595368,-123.065955,11,27,2,1,6
3,12,10,49.2595368,-123.065955,20,22,6,1,6
3,4,1,49.24282406,-123.0652733,13,30,5,1,6
3,6,16,49.23268627,-123.0655346,1,13,4,1,21
3,8,11,49.2251661,-123.0657719,20,27,4,1,21
3,2,23,49.21449755,-123.0660324,7,54,3,1,21
3,4,25,49.28120643,-123.0655852,21,28,1,1,4
3,2,13,49.24513589,-123.0651801,16,48,0,1,6
3,3,12,49.24513589,-123.0651801,1,25,6,1,6
3,7,30,49.24513589,-123.0651801,18,0,6,1,6
3,8,28,49.24513589,-123.0651801,11,5,0,1,6
3,11,25,49.2748378,-123.0656592,2,10,5,1,4
3,1,13,49.2681826,-123.1575142,10,33,4,1,9
3,12,12,49.22591149,-123.0502808,10,27,1,1,21
3,9,16,49.26227531,-123.1175821,12,36,5,1,3
3,7,19,49.26369106,-123.2000946,12,51,2,1,23
3,6,28,49.26258774,-123.1361514,17,20,2,1,3
3,10,2,49.26258774,-123.1361514,17,4,0,1,3
3,10,5,49.26258774,-123.1361514,17,43,3,1,3
3,3,30,49.26332558,-123.1759439,15,30,3,1,9
3,6,8,49.26332558,-123.1759439,16,37,3,1,9
3,3,31,49.26182032,-123.1458389,10,9,4,1,9
3,4,16,49.26100141,-123.1530658,13,55,6,1,9
3,3,17,49.26093874,-123.1458775,3,17,4,1,9
3,1,6,49.26083667,-123.1411493,7,27,4,1,3
3,11,5,49.26137606,-123.1682678,17,41,6,1,9
3,10,18,49.26062852,-123.1267178,22,20,2,1,3
3,5,9,49.25873377,-123.1150311,11,0,1,1,3
3,11,12,49.25867912,-123.1243627,15,6,6,1,3
3,2,18,49.25690771,-123.1150544,17,37,5,1,17
3,3,2,49.25787345,-123.1880184,19,57,3,1,2
3,2,27,49.25706895,-123.1243861,14,45,0,1,17
3,12,16,49.25663828,-123.1051728,20,9,5,1,15
3,1,5,49.25681128,-123.112498,14,56,3,1,15
3,6,9,49.25441215,-123.127334,12,30,4,1,16
3,8,2,49.27128352,-123.1835329,21,37,2,1,9
3,6,9,49.25261302,-123.1274118,9,4,4,1,16
3,10,17,49.25261302,-123.1274118,9,10,1,1,16
3,7,8,49.24331463,-123.1852565,11,44,5,1,2
3,10,27,49.24211087,-123.1534882,6,44,4,1,0
3,2,1,49.24237014,-123.185253,10,43,2,1,2
3,5,16,49.24237014,-123.185253,12,21,1,1,2
3,11,24,49.24143148,-123.1278364,7,33,4,1,16
3,8,1,49.23862325,-123.1937014,7,52,1,1,2
3,1,26,49.23852524,-123.1702646,19,11,3,1,2
3,5,8,49.23750502,-123.1237325,19,26,0,1,17
3,8,29,49.23475245,-123.1787271,11,27,1,1,2
3,12,12,49.23475627,-123.1820376,15,58,1,1,2
3,4,25,49.23476003,-123.1853344,11,30,1,1,2
3,3,20,49.23433856,-123.1396315,8,43,0,1,7
3,6,12,49.23433856,-123.1396315,6,37,0,1,7
3,6,20,49.23433856,-123.1396315,18,20,1,1,7
3,2,11,49.23467711,-123.1627511,6,16,5,1,7
3,11,19,49.23400114,-123.1280782,13,4,6,1,16
3,1,7,49.22981259,-123.1165161,15,2,5,1,13
3,2,3,49.22981259,-123.1165161,22,10,4,1,13
3,2,8,49.23086382,-123.1557198,9,50,2,1,7
3,12,31,49.22696223,-123.1398167,2,10,6,1,7
3,3,4,49.22731229,-123.1674379,8,25,5,1,7
3,4,12,49.22731229,-123.1674379,8,0,2,1,7
3,10,5,49.22653482,-123.1283061,8,31,3,1,13
3,10,29,49.26800027,-123.1456509,5,8,6,1,9
3,5,9,49.26791623,-123.1408809,11,25,1,1,3
3,6,27,49.26791623,-123.1408809,12,48,1,1,3
3,1,16,49.26837429,-123.1682916,19,4,0,1,9
3,5,21,49.2679583,-123.1432453,16,37,6,1,3
3,1,19,49.2681826,-123.1575142,20,0,3,1,9
3,6,30,49.22390804,-123.1284504,15,20,4,1,13
3,3,11,49.22153322,-123.1285129,14,28,5,1,13
3,8,5,49.21932485,-123.1401385,19,16,5,1,10
3,1,14,49.21920339,-123.1285618,17,23,5,1,10
3,3,6,49.21920339,-123.1285618,11,0,0,1,10
3,3,8,49.21920339,-123.1285618,21,56,2,1,10
3,6,7,49.21920339,-123.1285618,22,6,2,1,10
3,6,30,49.21920339,-123.1285618,23,3,4,1,10
3,11,7,49.21920339,-123.1285618,8,26,1,1,10
3,4,1,49.21851521,-123.1401911,11,50,5,1,10
3,5,7,49.21693986,-123.1170076,10,49,6,1,10
3,12,5,49.26676777,-123.1384584,18,56,1,1,3
3,2,13,49.2131448,-123.1403819,14,15,0,1,10
3,2,5,49.21297692,-123.130111,10,35,6,1,10
3,10,16,49.2647736,-123.1108942,11,16,0,1,11
3,9,12,49.26537942,-123.1410111,15,58,1,1,3
3,3,6,49.26475265,-123.152885,17,8,0,1,9
3,8,24,49.26475265,-123.152885,18,38,3,1,9
3,9,15,49.26546714,-123.202947,17,58,4,1,23
3,2,3,49.26489261,-123.1623832,8,29,4,1,9
3,4,13,49.26381706,-123.1529508,13,50,3,1,9
3,8,9,49.26381706,-123.1529508,23,10,2,1,9
3,12,31,49.26351709,-123.1337212,2,21,6,1,3
3,10,10,49.26370042,-123.145762,5,31,1,1,9
3,8,8,49.26311982,-123.1094886,17,14,1,1,11
3,11,3,49.26408996,-123.1700776,20,56,4,1,9
3,12,8,49.26408996,-123.1700776,14,34,4,1,9
3,3,18,49.26339915,-123.1266287,3,52,5,1,3
3,5,9,49.26339915,-123.1266287,7,14,1,1,3
3,11,29,49.2631795,-123.1128973,19,29,2,1,11
3,2,20,49.28899768,-123.1282344,11,17,0,1,22
3,2,20,49.28440884,-123.1210998,20,15,0,1,22
3,8,2,49.28712986,-123.1253418,18,35,2,1,22
3,5,3,49.28057392,-123.1152194,11,12,2,1,1
3,5,30,49.24885286,-123.1100616,6,49,1,1,15
3,2,2,49.24930727,-123.1391103,13,18,3,1,16
3,7,3,49.24805474,-123.1678515,20,55,0,1,0
3,8,26,49.24933863,-123.1275271,9,32,5,1,16
3,8,27,49.24933863,-123.1275271,16,8,6,1,16
3,11,14,49.28121911,-123.1084699,12,10,1,1,1
3,7,21,49.28956524,-123.127452,17,51,4,1,1
3,4,4,49.2847069,-123.1109251,22,16,1,1,1
3,10,13,49.26338253,-123.1798476,11,33,4,1,9
3,5,22,49.25702648,-123.122036,18,54,0,1,17
3,2,22,49.26331435,-123.1218316,8,49,2,1,3
3,8,2,49.25960407,-123.0737064,21,3,2,1,6
3,3,20,49.26689028,-123.0735661,8,10,0,1,4
3,2,15,49.26235664,-123.0736556,9,6,2,1,6
3,6,21,49.26235664,-123.0736556,9,45,2,1,6
3,12,8,49.22575657,-123.1063158,16,11,4,1,13
3,8,20,49.27790289,-123.105218,13,40,6,1,1
3,4,16,49.22719854,-123.1588122,11,32,6,1,7
3,2,13,49.262208,-123.1129226,6,49,0,1,11
4,8,16,49.26877409,-123.1381341,20,10,3,1,3
4,9,15,49.26877409,-123.1381341,4,48,5,1,3
4,5,30,49.23326551,-123.1085709,14,35,2,1,15
4,8,1,49.24430382,-123.0566607,20,47,2,1,6
4,10,14,49.20932469,-123.1302387,0,40,6,1,10
4,12,19,49.25886358,-123.1362786,7,39,2,1,3
4,1,26,49.27285228,-123.0999421,9,31,4,1,19
4,7,5,49.2298039,-123.1162139,16,14,3,1,13
4,12,8,49.26871109,-123.1996887,5,29,5,1,23
4,10,8,49.26832571,-123.1645526,15,5,0,1,9
4,8,17,49.29455589,-123.1367758,15,53,4,1,18
4,8,7,49.27645518,-123.0236331,13,43,1,1,5
4,8,26,49.2808409,-123.1265633,21,28,6,1,22
4,6,19,49.28903002,-123.1391533,13,11,1,1,22
4,7,31,49.24449862,-123.1280504,6,20,1,1,16
4,2,11,49.28349817,-123.1231463,1,4,6,1,22
4,8,13,49.27470959,-123.0695496,8,44,0,1,4
4,7,14,49.27802725,-123.124865,1,41,5,1,1
4,10,28,49.27736268,-123.1238735,19,46,6,1,1
4,10,19,49.27439872,-123.1196455,23,19,4,1,1
4,7,14,49.28689639,-123.1249699,15,30,5,1,22
4,3,10,49.27698208,-123.1264572,1,32,5,1,1
4,8,23,49.26964954,-123.077048,9,6,3,1,4
4,12,13,49.23273142,-123.0795729,12,42,3,1,6
4,4,8,49.21105212,-123.0805816,10,36,6,1,20
4,6,3,49.2417112,-123.1349812,10,22,6,1,16
4,5,6,49.27584674,-123.1282278,2,27,6,1,1
4,3,14,49.27854669,-123.0756732,14,0,2,1,4
4,10,12,49.26879969,-123.1392889,15,7,4,1,3
4,6,16,49.27659706,-123.1328904,8,0,5,1,1
4,3,14,49.28804206,-123.1301434,11,15,2,1,22
4,6,24,49.28457917,-123.1376832,4,57,6,1,22
4,1,31,49.28130938,-123.0738625,10,3,2,1,4
4,2,25,49.28130938,-123.0738625,2,38,6,1,4
4,7,4,49.27243175,-123.1549845,21,50,2,1,9
4,2,4,49.28330561,-123.142011,11,11,6,1,22
4,5,29,49.2608452,-123.1415342,11,14,1,1,3
4,3,21,49.28641079,-123.1405073,20,18,2,1,22
4,7,6,49.25868035,-123.069211,17,22,4,1,6
4,11,3,49.28512721,-123.0675154,3,10,5,1,4
4,8,24,49.2887463,-123.1431405,19,8,4,1,22
4,5,20,49.22198106,-123.1035611,18,58,6,1,20
4,11,1,49.2625444,-123.0992203,17,47,3,1,11
4,3,4,49.28234059,-123.10179,22,9,6,1,1
4,2,27,49.28139606,-123.1018293,13,33,1,1,1
4,3,3,49.28139606,-123.1018293,19,47,5,1,1
4,8,9,49.28139606,-123.1018293,15,9,3,1,1
4,2,7,49.24503708,-123.0649327,12,57,2,1,6
4,12,21,49.26694768,-123.1384589,3,20,4,1,3
4,5,12,49.23457149,-123.1545089,8,5,5,1,16
4,6,8,49.23355761,-123.1525689,18,30,4,1,7
4,11,14,49.28117377,-123.0594391,17,21,2,1,4
4,6,3,49.24325808,-123.0611522,11,39,6,1,6
4,9,18,49.26386738,-123.1556861,0,53,1,1,9
4,3,26,49.26408121,-123.0774929,9,10,0,1,4
4,10,15,49.26405915,-123.0697546,8,55,0,1,4
4,7,20,49.26516048,-123.1360623,11,30,4,1,3
4,2,16,49.24166772,-123.0576743,15,25,4,1,14
4,3,26,49.2628268,-123.0697803,7,14,0,1,4
4,8,7,49.26483008,-123.168362,18,6,1,1,9
4,2,5,49.26368003,-123.1068096,18,40,0,1,11
4,6,17,49.29049596,-123.0267753,7,55,6,1,5
4,6,18,49.29049596,-123.0267753,20,12,0,1,5
4,11,28,49.24044568,-123.0549802,17,29,2,1,14
4,4,28,49.28510651,-123.0320526,15,33,5,1,5
4,6,3,49.23968277,-123.0512976,17,8,6,1,14
4,7,25,49.26248595,-123.1385426,15,30,2,1,3
4,7,31,49.26124362,-123.0698193,10,24,1,1,6
4,3,22,49.27702903,-123.0313737,13,46,3,1,5
4,7,31,49.27702903,-123.0313737,10,27,1,1,5
4,12,25,49.23472633,-123.1660893,8,2,1,1,7
4,10,11,49.2399633,-123.0473688,15,18,3,1,14
4,12,25,49.23472375,-123.1678751,7,14,1,1,7
4,6,13,49.26063275,-123.1387024,10,55,2,1,3
4,3,25,49.27103666,-123.1684381,4,59,6,1,9
4,5,9,49.25970323,-123.1411873,11,8,2,1,3
4,8,24,49.2828637,-123.0616686,19,2,4,1,4
4,1,30,49.26312859,-123.1097222,16,11,1,1,11
4,3,1,49.25844219,-123.1096156,18,29,3,1,11
4,9,1,49.25814503,-123.0411743,8,12,5,1,14
4,10,18,49.25877071,-123.1387246,17,38,3,1,3
4,8,23,49.2641495,-123.1723869,19,11,3,1,9
4,4,22,49.2201582,-123.0409642,0,10,6,1,8
4,11,4,49.26383988,-123.0386226,3,7,6,1,5
4,7,29,49.25811947,-123.0369552,10,13,6,1,14
4,7,12,49.26937022,-123.1760341,18,17,3,1,9
4,10,15,49.23493857,-123.0375698,18,51,0,1,14
4,3,16,49.2618896,-123.0332058,14,15,4,1,5
4,3,1,49.20680196,-123.0356813,6,26,3,1,8
4,6,26,49.20819737,-123.0317558,16,22,1,1,8
4,9,4,49.26937476,-123.0289358,9,33,1,1,5
4,3,13,49.28113991,-123.0310601,16,20,1,1,5
4,12,5,49.28113991,-123.0310601,23,7,2,1,5
4,2,3,49.26853648,-123.180045,18,18,5,1,9
4,8,14,49.25294153,-123.1389557,10,56,1,1,16
4,7,25,49.23217116,-123.0262081,17,13,2,1,8
4,8,4,49.26353995,-123.1883148,0,55,5,1,23
4,9,14,49.27470168,-123.1223958,23,37,4,1,1
4,9,16,49.28209236,-123.0975683,23,51,6,1,19
4,2,16,49.21130368,-123.1131361,17,50,4,1,10
4,10,14,49.28288165,-123.1101236,1,2,6,1,1
4,12,1,49.28221083,-123.0957398,14,23,5,1,19
4,7,4,49.20657982,-123.1144845,12,50,2,1,10
4,9,5,49.24917284,-123.0940545,18,14,2,1,15
4,5,17,49.26863028,-123.2047469,11,53,3,1,23
4,9,9,49.24631179,-123.1391706,13,50,6,1,16
4,6,2,49.2818499,-123.1072613,23,25,5,1,1
4,8,13,49.28118204,-123.0996839,7,35,0,1,19
4,1,23,49.23342148,-123.1147251,0,26,1,1,13
4,4,25,49.22362578,-123.0947339,11,43,2,1,20
4,5,12,49.26254755,-123.0954818,17,48,5,1,11
4,5,1,49.28126688,-123.095078,0,26,1,1,19
4,10,6,49.24022303,-123.1656681,3,28,5,1,0
4,12,11,49.23445943,-123.0905375,16,21,1,1,15
4,7,21,49.23231034,-123.0770723,4,6,5,1,21
4,12,7,49.23190475,-123.090574,14,3,4,1,20
4,9,30,49.2668042,-123.0931396,5,26,6,1,19
4,9,18,49.27936719,-123.0565496,13,22,1,1,5
4,12,1,49.25874245,-123.1153473,12,20,5,1,3
