YEAR,MONTH,DAY_OF_MONTH,Latitude,Longitude,TIME_HOUR,TIME_MINUTE,DAY_OF_WEEK,CLASSIFICATION,NEIGHBOURHOOD
326483,8,4,9,49.26932605,-123.030867,20,24,0,0,5
455773,12,10,14,49.25929586,-123.2071156,19,0,5,0,23
105020,2,0,10,49.2267802,-123.0522257,18,0,0,0,21
242177,5,5,18,49.29007334,-123.1240108,0,48,2,0,1
478672,13,0,0,49.22990182,-123.1281598,16,0,3,0,13
357658,9,10,28,49.28295369,-123.0894003,19,17,2,0,19
486802,13,3,14,49.26849399,-123.0305386,19,0,3,0,5
96204,1,10,7,49.23221301,-123.1348398,18,0,-1,0,13
479869,13,10,1,49.28225756,-123.1327288,11,54,1,0,22
428475,11,6,17,49.27208483,-123.09632,17,24,3,0,19
9595,0,1,18,49.26841348,-123.030865,3,47,1,0,5
427427,11,9,22,49.28071382,-123.0896128,0,0,2,0,19
273543,6,2,25,49.27116754,-123.0695684,15,0,2,0,4
469826,12,10,20,49.27753179,-123.123614,23,0,4,0,1
86259,1,1,1,49.23595315,-123.0636211,16,0,-1,0,6
309071,7,8,6,49.26383395,-123.1511896,17,26,0,0,9
412350,11,7,10,49.28383844,-123.0304627,22,40,-1,0,5
180707,3,8,16,49.20456503,-123.1310129,12,0,5,0,10
94825,1,4,26,49.27386636,-123.1274096,18,0,2,0,1
75534,1,11,9,49.28229119,-123.1183292,19,19,3,0,1
180829,3,3,8,49.20841189,-123.1315482,21,30,5,0,10
385963,10,6,4,49.27957223,-123.1224597,12,16,3,0,1
189332,4,1,16,49.234525,-123.1976923,15,30,4,0,12
420327,11,2,27,49.27059094,-123.1433784,7,20,3,0,3
230741,5,3,16,49.26166317,-123.1536164,1,0,2,0,9
164448,3,11,25,49.25573142,-123.1018149,9,0,0,0,15
476839,13,8,26,49.2586661,-123.0726359,6,30,0,0,6
414898,11,0,4,49.28308735,-123.1074722,20,51,5,0,1
135665,2,10,23,49.21417319,-123.0272778,16,45,2,0,8
10276,0,8,9,49.26654256,-123.1097955,18,0,1,0,11
57647,1,6,26,49.26255253,-123.1362636,23,0,0,0,3
383239,10,8,18,49.28376741,-123.1160956,12,10,2,0,1
154803,3,11,30,49.20766984,-123.1333753,20,30,5,0,10
523299,14,1,12,49.28785584,-123.1241928,10,0,-1,0,1
329883,8,5,14,49.28278219,-123.1175861,13,19,1,0,1
338695,8,6,26,49.25715665,-123.0937095,8,0,1,0,11
249052,5,0,8,49.23530409,-123.0428481,18,0,1,0,14
311099,7,7,23,49.28126984,-123.0973644,16,44,0,0,19
192046,4,6,23,49.21594149,-123.1045139,16,35,0,0,20
148915,3,8,20,49.2862385,-123.1252027,20,31,2,0,22
118844,2,10,23,49.23357641,-123.0654191,4,30,2,0,6
88210,1,5,2,49.23085921,-123.12182,23,0,2,0,13
259251,5,5,11,49.2341339,-123.1363323,23,0,2,0,13
482773,13,10,22,49.28463875,-123.1249982,12,30,1,0,22
72492,1,6,0,49.27420192,-123.1217015,12,0,2,0,1
341274,8,9,13,49.26706934,-123.1414611,16,0,3,0,3
10005,0,6,24,49.26563658,-123.0388917,14,1,3,0,5
9436,0,1,23,49.25819206,-123.0264846,13,45,-1,0,14
88020,1,0,30,49.23082413,-123.1414682,18,20,4,0,7
238786,5,4,5,49.23215124,-123.1287461,9,0,0,0,13
101330,2,3,0,49.25946251,-123.1183758,8,30,3,0,3
162358,3,5,21,49.21819289,-123.0876875,0,15,2,0,20
387432,10,4,7,49.24102826,-123.1169333,10,0,1,0,15
400350,10,0,25,49.26481982,-123.1146821,17,13,4,0,11
356528,9,0,8,49.26039725,-123.0658395,21,0,-1,0,6
38542,0,6,12,49.28131293,-123.0974655,10,47,5,0,19
482347,13,4,19,49.2794098,-123.0980201,8,0,3,0,19
173411,3,11,5,49.28029845,-123.0676237,22,0,1,0,4
13355,0,7,9,49.28119802,-123.0681555,12,15,5,0,4
276838,6,5,18,49.21828859,-123.0413123,17,32,3,0,8
516208,14,5,8,49.2279859,-123.1015843,15,30,3,0,20
141611,2,7,1,49.20820192,-123.1202633,13,0,0,0,10
127840,2,4,14,49.27736267,-123.0852065,0,0,5,0,19
210633,4,5,5,49.27545428,-123.120796,4,32,1,0,1
160394,3,11,22,49.27713289,-123.1076777,13,0,4,0,1
31059,0,3,5,49.27432358,-123.0866275,6,44,5,0,19
335734,8,4,12,49.26147054,-123.0925237,18,30,3,0,11
266180,6,6,9,49.22335184,-123.1683741,9,30,3,0,7
511643,13,4,26,49.28272267,-123.1055358,16,30,3,0,1
33827,0,0,19,49.27756754,-123.0964733,13,30,-1,0,19
194122,4,5,29,49.25568565,-123.1087116,17,30,4,0,15
87075,1,2,4,49.26483794,-123.0657923,4,30,3,0,4
424022,11,3,2,49.2527763,-123.0908274,11,0,2,0,15
52701,1,11,18,49.21867385,-123.0771236,5,20,5,0,20
382391,10,9,3,49.26317651,-123.1685337,15,30,3,0,9
508494,13,2,18,49.24313457,-123.1089466,12,12,4,0,15
75445,1,3,20,49.28229119,-123.1183292,19,53,1,0,1
103116,2,1,11,49.25185892,-123.1391368,23,30,4,0,16
176627,3,8,8,49.27799664,-123.1286651,10,23,4,0,1
152116,3,2,0,49.27792839,-123.1231078,3,11,1,0,1
382595,10,10,4,49.2672406,-123.0987192,7,15,0,0,11
475081,13,5,1,49.28098494,-123.1225268,9,30,2,0,1
39787,0,4,1,49.26226976,-123.0682098,17,23,3,0,6
499319,13,11,21,49.22973555,-123.1434195,11,0,2,0,7
41841,0,0,1,49.27915927,-123.1130996,12,30,2,0,1
358618,9,5,6,49.26274759,-123.0971192,13,45,2,0,11
122252,2,1,18,49.27752645,-123.0704129,17,0,4,0,4
429970,11,9,18,49.27626698,-123.1099044,12,0,5,0,1
240282,5,0,12,49.27835821,-123.1206042,12,0,5,0,1
191848,4,9,16,49.28461662,-123.1086226,2,24,1,0,1
500031,13,7,10,49.26969112,-123.1456277,14,14,2,0,9
19516,0,2,6,49.2347246,-123.1834059,6,0,3,0,2
187386,4,3,13,49.27232596,-123.1019171,15,12,4,0,11
173659,3,3,27,49.25144208,-123.0348529,23,30,3,0,14
497349,13,2,9,49.2113724,-123.1404321,20,0,2,0,10
417812,11,0,5,49.28031101,-123.10974,5,25,-1,0,1
483136,13,5,21,49.26303092,-123.1076977,17,45,1,0,11
117636,2,1,15,49.27871024,-123.112348,19,0,1,0,1
463259,12,1,11,49.23234363,-123.0324753,14,0,2,0,14
148159,3,0,3,49.26136176,-123.0749284,12,0,1,0,6
8253,0,0,11,49.26358885,-123.1418059,3,30,5,0,3
195798,4,2,26,49.23829436,-123.0879988,17,0,0,0,6
91522,1,4,26,49.20825697,-123.0325352,18,30,2,0,8
74028,1,0,27,49.28056278,-123.1351317,2,15,1,0,22
446392,12,6,23,49.26660225,-123.1631433,9,9,3,0,9
483103,13,5,1,49.28792648,-123.1300502,17,10,2,0,22
115477,2,1,26,49.28770136,-123.114281,12,45,5,0,1
284303,6,7,8,49.28804018,-123.1278792,4,56,5,0,22
464174,12,8,8,49.27197466,-123.13602,0,0,1,0,3
144899,3,8,26,49.2775113,-123.0556405,23,0,1,0,5
279507,6,6,14,49.27993525,-123.0826628,22,20,1,0,19
2642,0,4,29,49.24245988,-123.0809813,3,7,3,0,6
429650,11,6,21,49.26365222,-123.1452541,19,25,0,0,3
35608,0,3,29,49.28245092,-123.1182643,18,30,1,0,1
249230,5,7,29,49.21825091,-123.1769662,2,0,4,0,7
135639,2,0,6,49.2650879,-123.1247276,21,34,3,0,3
56171,1,4,0,49.27635587,-123.1027503,19,40,4,0,1
75741,1,8,8,49.28245092,-123.1182643,19,5,2,0,1
336586,8,4,21,49.20877536,-123.0841851,10,0,5,0,20
229466,5,5,3,49.26371986,-123.1443903,13,16,1,0,3
318191,7,6,18,49.28094151,-123.1071279,14,20,-1,0,1
344714,8,3,1,49.28182573,-123.1171386,2,48,4,0,1
190344,4,7,22,49.26327216,-123.116341,13,15,2,0,3
217061,4,4,10,49.28096151,-123.1203423,5,36,3,0,1
527821,14,3,10,49.28464439,-123.1103559,11,28,0,0,1
63565,1,4,16,49.26480358,-123.160107,21,20,-1,0,9
302164,7,10,24,49.27124582,-123.0675637,17,0,2,0,4
498996,13,8,19,49.29369248,-123.1368254,4,41,0,0,22
492897,13,5,8,49.28217849,-123.1244061,22,6,2,0,1
34422,0,1,1,49.27907791,-123.1291828,19,45,5,0,22
98271,1,2,23,49.22304164,-123.045725,21,30,1,0,8
5453,0,8,26,49.26417584,-123.1199258,0,30,4,0,3
455003,12,1,11,49.22748645,-123.095067,17,36,2,0,20
321960,8,2,5,49.28135747,-123.1021365,2,30,5,0,1
128331,2,7,11,49.2645154,-123.0988377,17,0,3,0,11
350403,9,4,5,49.23537765,-123.0388432,10,35,5,0,14
14784,0,3,20,49.26264602,-123.1529176,18,5,-1,0,9
459868,12,11,12,49.28094151,-123.1071279,13,39,5,0,1
309003,7,8,17,49.2381419,-123.0438559,16,22,4,0,14
500190,13,8,16,49.22234261,-123.062467,1,0,4,0,21
258551,5,7,16,49.28139486,-123.1196866,16,3,5,0,1
39935,0,11,26,49.26561039,-123.1577361,17,0,4,0,9
108768,2,1,14,49.28631424,-123.1296856,23,0,0,0,22
268089,6,0,17,49.28276102,-123.1176182,13,39,5,0,1
171429,3,6,0,49.28421793,-123.1255126,0,0,4,0,22
453895,12,11,23,49.28515594,-123.1221638,8,30,2,0,1
450598,12,11,18,49.26428826,-123.1224258,18,9,4,0,3
342606,8,10,12,49.25748422,-123.1025396,5,30,5,0,11
226966,5,0,15,49.2851633,-123.1364836,19,40,1,0,22
425417,11,10,2,49.28121291,-123.0585359,11,0,-1,0,4
353516,9,5,1,49.26669032,-123.1361953,3,26,4,0,3
418459,11,8,6,49.27603047,-123.1015811,4,0,5,0,1
318817,7,2,20,49.24456596,-123.0474344,1,45,5,0,14
374257,9,1,2,49.22821367,-123.1464786,21,0,3,0,7
437774,11,5,26,49.28139486,-123.1196866,15,19,3,0,1
475409,13,8,3,49.24901099,-123.1225737,1,0,5,0,17
458784,12,9,17,49.28805782,-123.1154753,16,36,5,0,1
333831,8,5,11,49.27053007,-123.1359845,2,33,5,0,3
410733,11,10,15,49.27835539,-123.1344869,10,0,5,0,22
121777,2,8,18,49.23557412,-123.0701035,1,0,-1,0,6
104263,2,3,10,49.2123882,-123.1030888,14,51,-1,0,20
61278,1,8,9,49.23018709,-123.1255935,0,30,3,0,13
315079,7,1,14,49.26934657,-123.048821,1,17,-1,0,5
499658,13,8,9,49.27898532,-123.1128083,20,0,4,0,1
15892,0,3,0,49.2833084,-123.1292167,23,0,0,0,22
199799,4,4,28,49.25281237,-123.1802324,3,15,0,0,2
247570,5,9,7,49.25064874,-123.0341074,18,43,1,0,14
178503,3,11,10,49.26672624,-123.0576659,17,42,-1,0,4
213948,4,4,21,49.27861726,-123.1156925,3,11,0,0,1
35330,0,5,26,49.25281937,-123.1858664,22,0,3,0,2
272438,6,8,27,49.27831979,-123.0462429,11,0,-1,0,5
515275,14,1,7,49.26226968,-123.068199,11,21,1,0,6
490354,13,7,6,49.26731758,-123.1036667,17,0,5,0,11
431034,11,7,1,49.26406609,-123.1148833,18,15,4,0,3
499001,13,3,3,49.26166641,-123.1830675,9,28,-1,0,9
478671,13,5,15,49.2277842,-123.1166561,20,0,2,0,13
241137,5,7,25,49.22607444,-123.03506,21,30,0,0,8
94011,1,8,7,49.2177588,-123.0280161,8,30,1,0,8
398213,10,0,18,49.22102949,-123.1401115,13,42,4,0,7
345160,8,4,14,49.27923668,-123.113317,19,26,5,0,1
94102,1,10,26,49.24410921,-123.1411789,23,30,4,0,16
109909,2,4,30,49.26263878,-123.1385416,17,30,0,0,3
287682,6,6,4,49.24057912,-123.1015283,0,58,5,0,15
233676,5,11,30,49.26353816,-123.1322184,19,0,1,0,3
257342,5,2,26,49.28120636,-123.0536852,15,8,2,0,5
234478,5,5,10,49.2646151,-123.0696865,16,30,1,0,4
253790,5,8,28,49.26394008,-123.1600128,16,0,-1,0,9
308043,7,10,26,49.24558268,-123.0238643,21,13,4,0,14
25693,0,5,1,49.20847216,-123.1217856,3,55,-1,0,10
93661,1,3,29,49.26091255,-123.1990916,1,30,3,0,23
407235,10,4,0,49.26516194,-123.0255538,0,0,1,0,5
478722,13,8,25,49.21911852,-123.1185107,9,47,-1,0,13
240375,5,7,29,49.27936739,-123.0664867,10,30,4,0,4
509067,13,0,3,49.27757028,-123.0966308,10,23,-1,0,19
170644,3,11,22,49.23339922,-123.1869008,9,0,4,0,2
156313,3,4,13,49.26320791,-123.1149257,21,46,5,0,3
476284,13,3,27,49.22711879,-123.1485027,21,0,2,0,7
352687,9,4,10,49.26436733,-123.1322199,20,0,3,0,3
529565,14,6,8,49.23451813,-123.1537842,12,39,5,0,7
209698,4,10,19,49.2346957,-123.1600061,7,30,0,0,0
197676,4,7,16,49.2844136,-123.1123809,11,24,3,0,1
322456,8,8,11,49.25733471,-123.1181753,23,0,-1,0,3
243563,5,5,12,49.23641431,-123.1570083,22,0,3,0,0
433362,11,0,9,49.2589249,-123.1314859,12,30,3,0,3
276469,6,6,0,49.23154923,-123.1236883,20,0,1,0,13
275620,6,10,22,49.26226976,-123.0682098,11,30,-1,0,6
65495,1,3,8,49.25417171,-123.0245712,22,0,3,0,14
486160,13,1,13,49.29142992,-123.1294058,0,30,5,0,1
383236,10,9,11,49.21032758,-123.0910814,19,0,4,0,20
396539,10,6,27,49.20770642,-123.1376211,23,59,5,0,10
98963,1,5,20,49.27256365,-123.1508186,8,0,-1,0,9
342259,8,5,14,49.27993729,-123.114256,20,0,1,0,1
225924,5,6,20,49.22260305,-123.0852157,7,0,-1,0,20
384364,10,5,3,49.28120469,-123.0524402,20,9,0,0,5
349846,9,11,27,49.26088211,-123.1451342,8,45,3,0,3
367940,9,6,3,49.28622283,-123.1265405,21,27,1,0,22
180792,3,10,8,49.28401912,-123.0974773,3,15,2,0,19
306544,7,1,10,49.20847216,-123.1217856,22,0,2,0,10
451087,12,9,30,49.21029493,-123.1378239,21,0,4,0,10
205998,4,8,7,49.20956785,-123.0587384,0,0,4,0,21
260561,6,9,14,49.28128614,-123.0983943,0,0,2,0,19
422189,11,9,13,49.28248082,-123.1182307,14,15,0,0,1
442850,12,3,25,49.28094151,-123.1071279,18,0,5,0,1
261471,6,2,20,49.27210797,-123.0758905,9,11,4,0,4
480238,13,5,16,49.28126709,-123.1348369,16,0,3,0,22
394763,10,7,1,49.28867243,-123.1203547,15,18,3,0,1
333308,8,1,1,49.28830441,-123.1390527,2,26,1,0,22
505934,13,0,10,49.27738944,-123.1257477,19,53,-1,0,1
95231,1,10,12,49.21221669,-123.1147879,3,0,4,0,10
518690,14,4,4,49.28022038,-123.0682299,5,30,3,0,4
431638,11,10,21,49.28299979,-123.0894614,7,58,4,0,19
108411,2,6,6,49.28223927,-123.1404411,4,0,2,0,22
137436,2,3,2,49.2326703,-123.1924007,14,0,5,0,7
451614,12,9,29,49.25536576,-123.1013048,19,0,3,0,15
173574,3,4,8,49.22096605,-123.1238305,12,30,0,0,13
156877,3,1,23,49.27739346,-123.1199367,10,44,3,0,1
398586,10,2,26,49.28253947,-123.1181426,12,10,1,0,1
297586,7,1,19,49.2635333,-123.1878146,22,0,4,0,23
10934,0,9,4,49.22474751,-123.0522844,22,0,5,0,21
445564,12,11,17,49.2593256,-123.1099998,1,0,3,0,11
522352,14,2,12,49.281008,-123.120272,21,0,-1,0,1
192747,4,9,19,49.21802014,-123.0259555,19,0,4,0,8
349366,8,2,11,49.26808528,-123.2075582,15,0,4,0,23
149317,3,0,22,49.27733908,-123.0813722,5,43,-1,0,19
249952,5,7,7,49.22134186,-123.0489002,17,25,3,0,8
11393,0,8,15,49.25828943,-123.1603704,17,0,0,0,9
204826,4,7,4,49.26226976,-123.0682098,13,18,5,0,6
443258,12,4,22,49.27860141,-123.1220114,10,30,4,0,1
50233,1,5,16,49.28276102,-123.1176182,21,0,2,0,1
234950,5,0,0,49.28038128,-123.0996993,14,0,0,0,19
120145,2,7,20,49.31227214,-123.142984,10,34,5,0,18
244681,5,3,20,49.27948254,-123.0997377,19,50,-1,0,19
443727,12,6,1,49.27626698,-123.1099044,0,30,2,0,1
447028,12,9,6,49.2824676,-123.1070582,18,49,1,0,1
371369,9,10,9,49.25536576,-123.1013048,0,0,4,0,15
514992,14,1,10,49.26934873,-123.0468643,20,20,4,0,5
122235,2,6,27,49.21676389,-123.1166816,2,7,2,0,10
133520,2,11,15,49.24466981,-123.0720528,17,0,3,0,6
326299,8,1,21,49.27927749,-123.1208896,15,30,0,0,1
502932,13,5,2,49.28308735,-123.1074722,14,13,3,0,1
451351,12,4,28,49.28567737,-123.1392797,8,33,3,0,22
150880,3,4,9,49.26734499,-123.1027882,21,0,1,0,11
64886,1,2,6,49.24702013,-123.0408548,8,0,5,0,14
421003,11,6,12,49.28697222,-123.1227016,13,40,5,0,1
49045,0,9,14,49.28146955,-123.133766,22,0,1,0,22
419060,11,1,20,49.26116195,-123.1014767,15,0,3,0,11
65631,1,6,19,49.23995039,-123.0314159,21,45,0,0,14
14168,0,4,16,49.28120808,-123.0550042,7,0,4,0,5
190755,4,0,30,49.27332167,-123.1295443,6,5,1,0,1
95153,1,1,9,49.27541571,-123.126739,4,48,0,0,1
93688,1,8,21,49.2469692,-123.0459162,20,0,1,0,14
421794,11,11,23,49.22445163,-123.0875585,7,43,1,0,20
95974,1,10,18,49.23139525,-123.0488676,20,0,3,0,21
157656,3,7,4,49.28328193,-123.122804,19,30,4,0,22
73448,1,5,4,49.28119719,-123.0475305,22,19,4,0,5
195757,4,4,20,49.28329268,-123.1041679,23,41,-1,0,1
449215,12,10,3,49.26226976,-123.0682098,14,12,1,0,6
338991,8,9,13,49.22586277,-123.1108478,10,1,3,0,13
306787,7,3,2,49.2753322,-123.1501891,18,0,4,0,9
318897,7,0,9,49.26046283,-123.1164596,22,40,5,0,3
211868,4,2,6,49.25228989,-123.0760611,11,59,1,0,6
237260,5,11,13,49.26596142,-123.0614206,9,0,5,0,4
352728,9,10,4,49.28463875,-123.1249982,11,25,-1,0,22
526684,14,2,27,49.2235032,-123.0683016,14,0,0,0,21
104111,2,2,28,49.22574162,-123.0894562,19,30,0,0,20
95336,1,2,24,49.23902363,-123.0310258,10,0,2,0,14
418873,11,10,19,49.23347577,-123.0655486,22,1,2,0,6
155051,3,7,11,49.28588305,-123.1267308,13,30,4,0,22
206786,4,3,17,49.28578211,-123.1265757,19,30,1,0,22
87303,1,5,26,49.28150159,-123.1074674,19,7,5,0,1
255954,5,9,29,49.24317028,-123.0449019,10,0,2,0,14
358130,9,4,0,49.2655127,-123.1041625,17,26,0,0,11
474458,12,10,28,49.27842186,-123.0934532,16,9,5,0,19
54186,1,0,5,49.26980201,-123.0837633,13,30,0,0,19
334877,8,5,21,49.23516252,-123.0347858,0,15,1,0,14
42392,0,10,22,49.28248082,-123.1182307,15,45,5,0,1
455514,12,11,11,49.26774935,-123.1329268,16,0,4,0,3
308787,7,5,21,49.28308075,-123.1189836,9,30,0,0,1
437217,11,2,24,49.22770401,-123.0641999,11,0,0,0,21
254306,5,9,1,49.23268257,-123.0321464,6,0,2,0,14
314528,7,6,20,49.2810717,-123.1344576,0,0,1,0,22
430682,11,0,22,49.28675385,-123.1159636,18,0,2,0,1
497134,13,2,6,49.27116754,-123.0695684,20,51,-1,0,4
324775,8,10,20,49.26555984,-123.1068179,8,29,-1,0,11
309810,7,8,19,49.25779934,-123.0806129,13,0,-1,0,11
78496,1,4,9,49.27905137,-123.1355513,23,0,-1,0,22
123926,2,11,20,49.26466692,-123.1071681,2,30,1,0,11
25388,0,1,0,49.21148474,-123.1287022,10,0,4,0,10
234382,5,8,9,49.28276102,-123.1176182,15,30,1,0,1
117426,2,9,17,49.27668952,-123.0663432,11,30,0,0,4
77762,1,10,8,49.28539089,-123.1238607,9,30,0,0,22
168286,3,0,4,49.24444055,-123.1024927,12,0,2,0,15
175502,3,2,2,49.221274,-123.1039995,1,41,3,0,20
527402,14,1,19,49.2106923,-123.0992035,20,16,-1,0,20
155984,3,7,2,49.28792648,-123.1300502,23,30,2,0,22
246604,5,0,16,49.25906212,-123.1490161,22,0,2,0,9
514002,14,0,19,49.25816391,-123.0369496,12,20,3,0,14
476891,13,0,15,49.28717282,-123.1149943,16,0,4,0,1
20796,0,6,1,49.28647796,-123.1141592,0,50,1,0,1
319074,7,2,9,49.28112272,-123.1085181,12,16,1,0,1
361997,9,10,23,49.28111585,-123.0480225,16,23,4,0,5
23967,0,9,24,49.28319238,-123.1191554,11,0,4,0,1
310947,7,8,27,49.22848608,-123.1322806,4,0,0,0,13
366234,9,0,2,49.26351996,-123.1857166,1,41,0,0,9
492330,13,5,9,49.28218189,-123.0740307,11,42,3,0,4
458221,12,6,17,49.26497506,-123.1175659,19,0,4,0,3
148910,3,7,17,49.20853489,-123.140534,6,0,3,0,10
95035,1,8,17,49.28114243,-123.0635727,16,0,4,0,4
515668,14,2,5,49.25957903,-123.0655514,19,0,-1,0,6
512474,13,1,19,49.26174102,-123.1002904,0,0,4,0,11
4336,0,8,19,49.28049247,-123.1043789,8,0,4,0,1
13121,0,7,23,49.25860746,-123.0658699,21,30,5,0,6
462787,12,9,19,49.2765718,-123.1343584,13,30,0,0,22
203695,4,5,11,49.26921489,-123.1053122,8,0,0,0,11
67976,1,9,9,49.24998251,-123.1009605,19,0,5,0,15
310082,7,10,2,49.22778645,-123.1166561,16,30,1,0,13
228856,5,10,0,49.28717282,-123.1149943,13,0,4,0,1
522073,14,2,11,49.23785815,-123.1597486,16,0,5,0,0
137986,2,11,29,49.21831358,-123.0769932,18,20,3,0,21
118711,2,6,8,49.2851633,-123.1364836,16,0,4,0,22
447082,12,6,25,49.25683273,-123.0855899,23,0,5,0,11
507632,13,8,24,49.2337564,-123.0769658,0,0,5,0,6
501836,13,4,14,49.26498552,-123.114679,15,0,5,0,11
250672,5,1,22,49.24450702,-123.0734336,22,0,4,0,6
355474,9,7,4,49.22282149,-123.0787091,13,34,5,0,20
418158,11,2,8,49.2165146,-123.0925815,3,59,5,0,20
78289,1,10,16,49.27866939,-123.125802,18,0,1,0,1
64012,1,1,25,49.24714541,-123.0472763,9,0,2,0,14
437387,11,0,2,49.27792183,-123.1269262,6,0,3,0,1
499565,13,5,29,49.28147259,-123.10377,20,8,2,0,1
95781,1,4,16,49.23517203,-123.1280966,16,0,-1,0,16
274672,6,2,10,49.27745131,-123.0616495,21,30,1,0,4
36904,0,1,27,49.26143624,-123.1741543,22,0,3,0,9
478278,13,4,4,49.28156094,-123.1100663,23,0,2,0,1
82170,1,9,2,49.28368137,-123.1235135,15,30,5,0,22
82086,1,3,9,49.29148876,-123.1293179,18,0,4,0,1
220178,4,7,6,49.2740475,-123.0750837,11,35,0,0,4
62147,1,2,5,49.2544238,-123.0429033,15,0,4,0,14
367270,9,5,4,49.21721193,-123.0759055,20,0,0,0,21
85657,1,6,16,49.27364583,-123.1233177,14,0,4,0,1
84731,1,1,19,49.24800677,-123.0567161,23,0,3,0,6
52042,1,4,26,49.28917665,-123.1419554,16,30,2,0,22
390816,10,8,21,49.24283469,-123.0628118,1,30,5,0,6
416223,11,4,17,49.22902091,-123.1179426,21,0,5,0,13
368088,9,3,12,49.29048883,-123.1340031,23,0,3,0,22
435988,11,6,20,49.28624226,-123.1151813,16,0,-1,0,1
492426,13,6,20,49.28857522,-123.1221331,6,39,2,0,1
470541,12,5,24,49.28205962,-123.0852887,13,0,2,0,19
441891,12,4,24,49.20858535,-123.1413432,20,50,-1,0,10
137180,2,6,10,49.27835967,-123.1302881,0,0,-1,0,22
101597,2,5,19,49.23804268,-123.0984686,20,0,-1,0,15
287954,6,10,24,49.26445496,-123.1504464,16,0,1,0,9
269170,6,4,17,49.27007374,-123.1611058,22,30,-1,0,9
59777,1,8,23,49.26524505,-123.0870348,9,29,3,0,11
12486,0,5,8,49.2848422,-123.0621396,1,45,-1,0,4
337521,8,7,20,49.27928437,-123.1371295,20,40,5,0,22
266972,6,7,14,49.27572372,-123.1169148,22,0,4,0,1
261155,6,8,20,49.28363308,-123.1163871,15,30,-1,0,1
298825,7,6,15,49.2685823,-123.0996883,10,0,3,0,11
432839,11,5,17,49.27983353,-123.1304477,12,25,1,0,22
427668,11,0,12,49.26582808,-123.1205321,0,14,-1,0,3
102905,2,8,25,49.23853757,-123.0236345,19,36,-1,0,14
162971,3,10,16,49.27159284,-123.0695578,22,55,3,0,4
178414,3,4,4,49.25135498,-123.068028,12,0,3,0,6
359562,9,3,6,49.21557265,-123.0978816,1,20,4,0,20
342385,8,5,14,49.28365121,-123.0467486,23,45,1,0,5
351983,9,9,17,49.25806749,-123.1403431,12,0,2,0,3
403114,10,2,25,49.25285094,-123.1410395,16,0,0,0,16
188024,4,0,26,49.27931919,-123.069061,18,0,4,0,4
61883,1,11,9,49.23477013,-123.1675902,11,30,3,0,0
507936,13,0,7,49.27694733,-123.1148583,9,0,3,0,1
244957,5,11,10,49.23190084,-123.15728,3,0,2,0,7
58235,1,10,13,49.2710526,-123.1651211,7,44,5,0,9
201930,4,6,4,49.23501237,-123.0418955,22,30,2,0,14
404393,10,9,8,49.23558334,-123.0654183,10,26,1,0,6
497794,13,9,3,49.28149295,-123.1074709,6,10,0,0,1
464814,12,9,26,49.21727281,-123.0853461,23,26,0,0,20
293157,7,6,7,49.2870014,-123.128537,1,16,2,0,22
267615,6,11,23,49.22784991,-123.1230269,12,30,2,0,13
280515,6,9,29,49.28119471,-123.1260379,16,0,3,0,22
459127,12,9,25,49.26056412,-123.1712267,21,0,-1,0,9
39777,0,6,22,49.24629739,-123.0370314,1,30,1,0,14
268669,6,2,15,49.21963955,-123.1481797,17,30,-1,0,7
17050,0,6,12,49.27715776,-123.1262863,20,30,5,0,1
425947,11,0,10,49.2628587,-123.1554527,19,0,4,0,9
506962,13,0,26,49.2342697,-123.1447903,12,0,1,0,7
32730,0,4,0,49.26980201,-123.0837633,11,0,2,0,19
136802,2,7,28,49.26504398,-123.1218925,23,30,-1,0,3
324652,8,11,15,49.26104806,-123.156981,15,28,3,0,9
329641,8,8,1,49.26990774,-123.1394208,14,0,3,0,3
440356,11,4,10,49.26341139,-123.1242969,23,0,5,0,3
87649,1,11,13,49.26198044,-123.0553256,23,0,0,0,14
452451,12,5,17,49.28109659,-123.0241087,18,49,2,0,5
336927,8,3,16,49.25539553,-123.047572,12,0,5,0,14
241783,5,1,17,49.29154447,-123.133487,20,0,-1,0,22
245475,5,7,12,49.27295435,-123.1258364,13,20,1,0,1
420583,11,3,28,49.26942831,-123.0697381,20,0,0,0,4
456561,12,1,8,49.2582096,-123.0264862,19,43,-1,0,14
223311,4,9,3,49.28123018,-123.1261825,18,0,2,0,22
229586,5,3,5,49.2792582,-123.1198957,1,0,5,0,1
290148,6,10,24,49.27152951,-123.0761361,23,0,1,0,4
66038,1,4,9,49.26193715,-123.0374624,20,30,-1,0,5
366655,9,10,15,49.28047389,-123.1018083,11,32,3,0,1
41330,0,3,17,49.25858848,-123.0639501,1,8,3,0,6
381280,10,6,5,49.27693622,-123.126604,17,30,4,0,1
260498,6,9,10,49.28627866,-123.1122959,23,14,5,0,1
314334,7,6,9,49.28134441,-123.0771,20,0,4,0,4
440767,12,5,15,49.26119508,-123.1069294,20,0,0,0,11
486386,13,0,23,49.24903148,-123.1787969,22,0,5,0,2
515689,14,3,18,49.211031,-123.0840873,0,0,1,0,20
306093,7,0,21,49.28189121,-123.1314509,4,18,3,0,22
370787,9,4,29,49.24053524,-123.1007886,20,0,1,0,15
130722,2,10,28,49.25923016,-123.0978011,23,0,0,0,11
46438,0,8,15,49.25787936,-123.1363975,21,30,0,0,16
