YEAR,MONTH,DAY_OF_MONTH,NEIGHBOURHOOD,Latitude,Longitude,TIME_HOUR,TIME_MINUTE,DAY_OF_WEEK,CLASSIFICATION
438138,2014,11,13,Kerrisdale,49.23179252,-123.1503976,22,0,3,-1
196161,2007,5,8,Central Business District,49.28406954,-123.1100445,16,58,1,-1
231432,2008,10,7,Central Business District,49.28108082,-123.1192719,2,50,1,-1
383240,2013,9,18,Central Business District,49.28376741,-123.1160956,16,5,2,-1
98028,2004,12,11,Kerrisdale,49.22978612,-123.1464172,17,0,5,-1
527115,2017,6,9,Mount Pleasant,49.26366122,-123.0989409,17,0,4,-1
452453,2015,10,15,West End,49.28578211,-123.1265757,9,0,3,-1
415722,2014,9,24,West End,49.2922729,-123.1341817,3,2,2,-1
320811,2010,8,12,West End,49.29110189,-123.1349709,12,13,3,-1
404299,2013,7,31,Fairview,49.26859189,-123.1177927,0,0,2,-1
504195,2016,4,8,Grandview-Woodland,49.26641619,-123.0736312,21,0,4,-1
267203,2009,9,2,Fairview,49.26340653,-123.1266193,19,0,2,-1
453335,2015,6,22,Kitsilano,49.27439904,-123.1525921,15,0,0,-1
184186,2006,1,7,Kitsilano,49.2684627,-123.1777929,1,24,5,-1
99376,2005,1,15,West End,49.28028527,-123.1274579,17,0,5,-1
63488,2004,12,10,Mount Pleasant,49.26120326,-123.0961901,19,0,4,-1
218147,2007,3,3,West End,49.28197885,-123.127165,23,0,5,-1
157516,2006,2,4,Arbutus Ridge,49.24992622,-123.1678962,18,0,5,-1
49944,2004,1,28,Fairview,49.2642393,-123.1187519,6,0,2,-1
282122,2009,2,20,Central Business District,49.2835193,-123.1166476,14,48,4,-1
186567,2007,7,12,Renfrew-Collingwood,49.25072707,-123.0508034,9,30,3,-1
214299,2007,9,13,Kitsilano,49.26853618,-123.1829846,4,46,3,-1
398737,2013,9,19,South Cambie,49.2348713,-123.1163771,12,21,3,-1
382850,2013,5,18,Central Business District,49.28596894,-123.1129511,1,46,5,-1
479946,2016,2,9,Kitsilano,49.26377453,-123.1526003,20,15,1,-1
95676,2004,9,12,Sunset,49.22359667,-123.0897347,23,0,6,-1
482244,2016,8,15,Kitsilano,49.25931199,-123.1584205,21,0,0,-1
224617,2008,10,30,Mount Pleasant,49.26299318,-123.1024056,16,27,3,-1
128199,2005,5,22,West End,49.28181227,-123.1269065,17,0,6,-1
496349,2016,10,17,Central Business District,49.27603773,-123.0999573,19,0,0,-1
314782,2010,7,22,Hastings-Sunrise,49.27038511,-123.0545611,22,38,3,-1
176877,2006,7,12,Central Business District,49.28189804,-123.1207383,16,35,2,-1
341634,2011,8,27,Central Business District,49.28098522,-123.1224365,18,59,5,-1
146818,2006,4,7,West End,49.27903312,-123.1293409,4,30,4,-1
462926,2015,4,23,Mount Pleasant,49.27232596,-123.1019171,20,0,3,-1
61481,2004,6,1,West End,49.29116382,-123.1434444,19,0,1,-1
338964,2011,6,16,Kensington-Cedar Cottage,49.26129772,-123.0697534,13,30,3,-1
188220,2007,9,10,Killarney,49.22927484,-123.0313824,21,50,0,-1
370845,2012,1,21,Strathcona,49.27860491,-123.0993865,11,40,5,-1
34510,2003,11,20,Sunset,49.22471419,-123.0907222,18,30,3,-1
478830,2016,4,12,Central Business District,49.28508842,-123.1179809,18,0,1,-1
367500,2012,6,5,Central Business District,49.28390674,-123.1167172,18,38,1,-1
286428,2009,12,7,Marpole,49.21930055,-123.1405188,17,0,0,-1
355980,2012,10,10,Marpole,49.20976873,-123.1100575,0,0,2,-1
529519,2017,5,14,Central Business District,49.28361782,-123.1050933,12,33,6,-1
475875,2016,9,7,Riley Park,49.24993612,-123.1081881,18,30,2,-1
264932,2009,12,27,Kitsilano,49.27066499,-123.1479998,3,13,6,-1
379388,2013,1,26,Renfrew-Collingwood,49.23548401,-123.0433053,14,0,5,-1
280648,2009,10,15,Central Business District,49.28389232,-123.1064136,21,0,3,-1
160384,2006,5,7,Mount Pleasant,49.26303092,-123.1076977,15,0,6,-1
371335,2012,4,14,Hastings-Sunrise,49.26286,-123.0328989,16,0,5,-1
252208,2008,7,12,Fairview,49.26423124,-123.1182744,8,36,5,-1
182874,2006,11,9,Mount Pleasant,49.262229,-123.100923,17,30,3,-1
156096,2006,12,18,Hastings-Sunrise,49.27741465,-123.0485542,21,0,0,-1
81313,2004,10,18,West End,49.28322815,-123.1378611,18,0,0,-1
428778,2014,9,23,Renfrew-Collingwood,49.24601246,-123.0470476,11,30,1,-1
103031,2005,1,17,Mount Pleasant,49.26260474,-123.0993467,13,0,0,-1
89615,2004,12,25,Central Business District,49.27416348,-123.1216388,18,30,5,-1
348715,2011,11,19,Kensington-Cedar Cottage,49.2420238,-123.0695029,0,1,5,-1
63816,2004,12,12,Hastings-Sunrise,49.2733132,-123.0506466,9,0,6,-1
224648,2008,2,15,Central Business District,49.28176609,-123.1154478,6,0,4,-1
34289,2003,4,5,Grandview-Woodland,49.28188788,-123.0636993,1,0,5,-1
391542,2013,3,31,Hastings-Sunrise,49.28111585,-123.0480225,17,19,6,-1
441014,2015,7,19,Central Business District,49.28375989,-123.1201875,4,1,6,-1
197358,2007,1,30,Central Business District,49.28212319,-123.1110496,0,10,1,-1
417217,2014,5,24,Grandview-Woodland,49.26641619,-123.0736312,23,0,5,-1
373540,2012,4,14,Central Business District,49.283032,-123.1051603,15,15,5,-1
439027,2014,10,7,Mount Pleasant,49.26206629,-123.1070053,21,48,1,-1
35883,2003,1,30,Renfrew-Collingwood,49.23663057,-123.0284473,15,0,3,-1
475898,2016,1,15,Mount Pleasant,49.25765627,-123.1083836,8,21,4,-1
393743,2013,4,28,Central Business District,49.28003481,-123.1276577,20,19,6,-1
459739,2015,10,20,Central Business District,49.27507084,-123.1019137,16,10,1,-1
123015,2005,4,13,Mount Pleasant,49.26388966,-123.1134617,20,20,2,-1
502556,2016,5,20,Central Business District,49.28176609,-123.1154478,6,30,4,-1
472906,2015,5,4,Mount Pleasant,49.26481982,-123.1146821,15,43,0,-1
246892,2008,1,15,Central Business District,49.28082029,-123.0997567,19,0,1,-1
158458,2006,10,25,Central Business District,49.28139486,-123.1196866,20,14,2,-1
228378,2008,3,30,West End,49.28792648,-123.1300502,6,45,6,-1
319450,2010,7,17,West End,49.28571262,-123.1395122,10,26,5,-1
248691,2008,9,7,Central Business District,49.28347347,-123.1109418,4,11,6,-1
421985,2014,2,8,Oakridge,49.23358553,-123.1201479,12,6,5,-1
54010,2004,9,7,Central Business District,49.27896688,-123.1195137,23,0,1,-1
90968,2004,8,6,Dunbar-Southlands,49.24608871,-123.1760864,1,0,4,-1
83381,2004,4,25,Kensington-Cedar Cottage,49.23626798,-123.0811426,15,0,6,-1
368756,2012,1,1,Renfrew-Collingwood,49.2582096,-123.0264862,14,29,6,-1
31124,2003,11,7,Kerrisdale,49.23349839,-123.1586017,5,0,4,-1
402364,2013,11,27,Central Business District,49.27948924,-123.1099962,20,30,2,-1
259629,2009,8,30,Dunbar-Southlands,49.23852085,-123.1763136,6,2,6,-1
515013,2017,2,23,Grandview-Woodland,49.28113345,-123.0607077,6,30,3,-1
20829,2003,1,23,West End,49.29249278,-123.1371398,8,40,3,-1
178637,2006,8,8,West End,49.28272703,-123.1327944,0,0,1,-1
333493,2011,7,6,Central Business District,49.28139486,-123.1196866,15,29,2,-1
361041,2012,8,29,Killarney,49.2179263,-123.024816,22,0,2,-1
151079,2006,12,11,Mount Pleasant,49.25689776,-123.0835109,17,0,0,-1
372929,2012,8,5,Strathcona,49.28561274,-123.0954968,12,0,6,-1
507454,2016,3,20,Killarney,49.22479072,-123.046535,1,30,6,-1
102412,2005,9,7,West End,49.28371196,-123.1363037,18,0,2,-1
409615,2014,7,21,Central Business District,49.27778262,-123.1310858,1,30,0,-1
51713,2004,12,3,Killarney,49.21166847,-123.0260398,11,22,4,-1
338176,2011,11,25,Central Business District,49.28756407,-123.1259018,10,0,4,-1
128111,2005,2,22,West Point Grey,49.25898933,-123.187173,20,0,1,-1
452554,2015,4,1,Victoria-Fraserview,49.22636526,-123.0657661,18,56,2,-1
246349,2008,1,21,Grandview-Woodland,49.27839024,-123.0668037,20,28,0,-1
270350,2009,10,5,Victoria-Fraserview,49.22589822,-123.0716758,0,0,0,-1
6783,2003,7,27,Mount Pleasant,49.25886204,-123.1011827,15,37,6,-1
288311,2009,7,7,Mount Pleasant,49.26011662,-123.0981407,20,15,1,-1
316257,2010,6,5,Central Business District,49.28433268,-123.1124349,10,30,5,-1
319198,2010,7,29,Fairview,49.26408237,-123.1152489,16,2,3,-1
167182,2006,10,5,Kensington-Cedar Cottage,49.23384517,-123.0596434,19,0,3,-1
113044,2005,5,1,Mount Pleasant,49.26248201,-123.0891346,8,0,6,-1
227382,2008,3,24,Central Business District,49.28398765,-123.1072072,0,0,0,-1
187381,2007,11,2,Riley Park,49.25028195,-123.099944,15,0,4,-1
521748,2017,6,21,Kensington-Cedar Cottage,49.24966939,-123.0699533,20,12,2,-1
403828,2013,4,15,Grandview-Woodland,49.2695151,-123.0631885,0,0,0,-1
358391,2012,7,13,Central Business District,49.28139486,-123.1196866,13,25,4,-1
496262,2016,5,31,Fairview,49.26339054,-123.1282288,14,0,1,-1
511668,2016,10,6,Fairview,49.26046283,-123.1164596,17,9,3,-1
20388,2003,7,25,Victoria-Fraserview,49.23249977,-123.0668396,19,11,4,-1
353164,2012,10,18,Grandview-Woodland,49.28323437,-123.0738279,23,45,3,-1
516341,2017,7,11,Central Business District,49.28441486,-123.1123829,15,48,1,-1
338338,2011,4,5,Fairview,49.26182386,-123.1385059,15,30,1,-1
68897,2004,7,20,Grandview-Woodland,49.28205193,-123.0654991,15,0,1,-1
373848,2012,9,16,Strathcona,49.28029424,-123.0972357,13,30,6,-1
337210,2011,4,18,Dunbar-Southlands,49.24813458,-123.1896216,9,54,0,-1
236180,2008,1,20,Central Business District,49.28245092,-123.1182643,21,51,6,-1
178011,2006,2,1,Strathcona,49.28029282,-123.0972129,21,0,2,-1
108890,2005,8,16,Stanley Park,49.29407786,-123.1374084,13,45,1,-1
492231,2016,10,23,Central Business District,49.2840281,-123.1099207,18,0,6,-1
33437,2003,9,9,Fairview,49.26426325,-123.1251163,18,0,1,-1
491802,2016,7,26,Central Business District,49.2807224,-123.1187972,12,45,1,-1
417311,2014,10,9,Grandview-Woodland,49.27939874,-123.0688634,22,0,3,-1
470737,2015,12,28,Mount Pleasant,49.26527436,-123.1146725,17,8,0,-1
447154,2015,5,2,West End,49.28580837,-123.139481,19,18,5,-1
495028,2016,3,28,West Point Grey,49.26288633,-123.2092955,22,30,0,-1
10545,2003,5,11,Central Business District,49.28374166,-123.1053139,22,15,6,-1
7384,2003,9,18,Victoria-Fraserview,49.23246535,-123.0686291,18,0,3,-1
242700,2008,10,25,Central Business District,49.27564863,-123.1000334,0,45,5,-1
394611,2013,2,15,West End,49.28283125,-123.1235833,18,59,4,-1
393615,2013,2,24,Sunset,49.22011962,-123.0981578,17,45,6,-1
272352,2009,7,13,Central Business District,49.28347674,-123.1091156,23,59,0,-1
312581,2010,8,10,Oakridge,49.23352408,-123.1185036,12,0,1,-1
375139,2012,2,13,Grandview-Woodland,49.28839549,-123.0599071,0,0,0,-1
340818,2011,1,21,Mount Pleasant,49.26425393,-123.0851435,18,0,4,-1
13833,2003,2,13,Riley Park,49.24101386,-123.1176453,22,10,3,-1
300132,2010,1,31,West End,49.28662313,-123.1323069,15,0,6,-1
167211,2006,1,28,Strathcona,49.28205962,-123.0852887,14,0,5,-1
272883,2009,5,10,Central Business District,49.27578939,-123.1243196,15,16,6,-1
495482,2016,10,19,Central Business District,49.28102417,-123.1075221,20,48,2,-1
206251,2007,6,13,West End,49.28234831,-123.1386322,0,21,2,-1
248377,2008,12,1,Central Business District,49.27689741,-123.1206794,0,1,0,-1
104118,2005,6,12,Kitsilano,49.27181541,-123.1633383,15,3,6,-1
479573,2016,8,29,Riley Park,49.25084951,-123.100924,8,52,0,-1
442218,2015,11,18,Fairview,49.26770276,-123.1408202,0,0,2,-1
384835,2013,1,7,Fairview,49.2605901,-123.1232357,8,0,0,-1
244211,2008,8,31,Central Business District,49.28322271,-123.1033418,14,20,6,-1
477686,2016,6,25,West End,49.28328193,-123.122804,13,30,5,-1
101840,2005,10,22,Kitsilano,49.26995971,-123.1590728,22,26,5,-1
66311,2004,5,15,Hastings-Sunrise,49.28573872,-123.0413179,17,0,5,-1
496614,2016,6,18,Grandview-Woodland,49.27116754,-123.0695684,15,46,5,-1
189790,2007,11,25,Riley Park,49.24039032,-123.1014123,10,30,6,-1
184651,2006,7,22,Kitsilano,49.27152611,-123.1475013,23,30,5,-1
21586,2003,4,10,Central Business District,49.27589074,-123.1242573,13,0,3,-1
138474,2005,6,29,West End,49.28939118,-123.140712,19,0,2,-1
243690,2008,9,18,Mount Pleasant,49.26822987,-123.1008233,11,0,3,-1
118645,2005,6,1,Marpole,49.2095648,-123.1273908,16,0,2,-1
396694,2013,4,12,Fairview,49.26254968,-123.1305532,5,30,4,-1
173930,2006,1,15,Mount Pleasant,49.26681664,-123.0987362,17,0,6,-1
513941,2017,6,12,Central Business District,49.27923285,-123.1173345,19,28,0,-1
290341,2009,8,25,Kensington-Cedar Cottage,49.24105629,-123.0902915,23,30,1,-1
96372,2004,7,12,Strathcona,49.27751295,-123.0889494,6,10,0,-1
456800,2015,10,25,Central Business District,49.27964688,-123.1204141,14,15,6,-1
392642,2013,6,20,Grandview-Woodland,49.27429796,-123.0657291,11,45,3,-1
438954,2014,4,12,Central Business District,49.27413161,-123.1248732,1,5,5,-1
521531,2017,4,18,Renfrew-Collingwood,49.23390303,-123.0559998,18,30,1,-1
282112,2009,3,6,Fairview,49.25709322,-123.1234003,21,0,4,-1
307176,2010,1,29,Kensington-Cedar Cottage,49.25206564,-123.0681254,7,5,4,-1
76675,2004,1,25,West End,49.2805159,-123.1272238,10,0,6,-1
316172,2010,9,1,Central Business District,49.2844136,-123.1123809,20,58,2,-1
230826,2008,6,11,Fairview,49.26734159,-123.1214109,20,30,2,-1
408086,2014,9,28,Renfrew-Collingwood,49.23310612,-123.0403131,9,40,6,-1
27623,2003,6,5,Grandview-Woodland,49.2646151,-123.0696865,20,4,3,-1
124005,2005,3,13,Marpole,49.20649272,-123.1376674,10,30,6,-1
424853,2014,12,3,Central Business District,49.2733515,-123.1191224,15,30,2,-1
466963,2015,11,10,Renfrew-Collingwood,49.24267627,-123.0386695,22,0,1,-1
307566,2010,3,20,Fairview,49.27258492,-123.1359979,15,30,5,-1
131223,2005,10,8,Kitsilano,49.2682108,-123.1599671,18,0,5,-1
339507,2011,11,19,Central Business District,49.28376487,-123.1063992,3,33,5,-1
468692,2015,12,25,Central Business District,49.2814747,-123.104327,1,37,4,-1
286903,2009,2,28,West End,49.28038388,-123.1312142,14,0,5,-1
403536,2013,2,18,Central Business District,49.28376741,-123.1160956,4,50,0,-1
232069,2008,11,1,Grandview-Woodland,49.27936739,-123.0664867,1,29,5,-1
515955,2017,7,11,Marpole,49.21325665,-123.1174542,17,41,1,-1
125984,2005,9,23,Central Business District,49.27810461,-123.1208088,19,0,4,-1
320531,2010,10,9,Renfrew-Collingwood,49.23554591,-123.0501735,0,0,5,-1
133122,2005,6,19,Fairview,49.26349458,-123.1346669,5,30,6,-1
16223,2003,1,24,Arbutus Ridge,49.24712409,-123.1640946,17,46,4,-1
128731,2005,12,18,Mount Pleasant,49.26681664,-123.0987362,6,0,6,-1
88564,2004,9,17,Kitsilano,49.26739124,-123.164645,23,0,4,-1
353848,2012,1,8,Central Business District,49.28262067,-123.106992,12,11,6,-1
304151,2010,4,11,Central Business District,49.28376741,-123.1160956,18,19,6,-1
264599,2009,10,23,Sunset,49.22386292,-123.0908937,23,0,4,-1
144849,2006,11,11,West End,49.28459924,-123.1248483,20,0,5,-1
409226,2014,12,4,Mount Pleasant,49.26524505,-123.0870348,17,0,3,-1
5201,2003,11,17,Marpole,49.20693728,-123.1361387,18,0,0,-1
90435,2004,11,14,Mount Pleasant,49.2583141,-123.0983129,18,45,6,-1
408843,2014,10,4,Central Business District,49.27332748,-123.126411,0,0,5,-1
342660,2011,4,13,Central Business District,49.28176609,-123.1154478,18,5,2,-1
6547,2003,11,26,Oakridge,49.22898685,-123.1216377,7,40,2,-1
523852,2017,5,12,Central Business District,49.28441486,-123.1123829,15,42,4,-1
8944,2003,4,24,Renfrew-Collingwood,49.25816372,-123.0369859,20,0,3,-1
416751,2014,9,19,Mount Pleasant,49.26475337,-123.1094648,12,18,4,-1
414236,2014,8,14,Central Business District,49.28976206,-123.1243117,18,0,3,-1
69969,2004,3,19,Riley Park,49.25470883,-123.1071993,17,0,4,-1
168250,2006,2,25,Sunset,49.22623227,-123.0907828,0,33,5,-1
198355,2007,2,10,Central Business District,49.27389592,-123.1243,15,0,5,-1
492482,2016,11,21,Central Business District,49.28810803,-123.1201381,9,31,0,-1
41651,2003,7,20,Central Business District,49.28127493,-123.1089896,19,0,6,-1
384724,2013,12,2,Central Business District,49.28381183,-123.1061979,22,57,0,-1
62243,2004,1,9,Marpole,49.21330677,-123.1082302,18,0,4,-1
284796,2009,3,11,Riley Park,49.24678062,-123.1024363,0,0,2,-1
310741,2010,5,13,Fairview,49.27257441,-123.1357534,16,44,3,-1
115601,2005,2,8,Kensington-Cedar Cottage,49.25049754,-123.0650866,15,0,1,-1
368884,2012,5,23,West End,49.28522313,-123.1386705,11,34,2,-1
303304,2010,5,8,Grandview-Woodland,49.27489348,-123.0673819,14,0,5,-1
91664,2004,10,8,Renfrew-Collingwood,49.25809889,-123.0282952,1,0,4,-1
225789,2008,9,11,Renfrew-Collingwood,49.25515784,-123.024666,14,0,3,-1
42739,2003,1,24,Central Business District,49.28377458,-123.1020141,20,0,4,-1
206969,2007,1,12,West End,49.28463875,-123.1249982,22,0,4,-1
148923,2006,2,2,Victoria-Fraserview,49.23235288,-123.065583,16,1,3,-1
275542,2009,2,11,Central Business District,49.27866939,-123.125802,16,21,2,-1
461394,2015,5,15,Central Business District,49.28199575,-123.1069283,16,0,4,-1
136990,2005,11,8,Hastings-Sunrise,49.28111621,-123.0482193,12,5,1,-1
471291,2015,9,18,Central Business District,49.28253947,-123.1181426,15,0,4,-1
328018,2011,11,19,Kitsilano,49.26419619,-123.1779018,13,10,5,-1
26609,2003,6,13,Sunset,49.21907358,-123.090764,20,0,4,-1
285580,2009,2,21,Kitsilano,49.26097582,-123.1540465,0,0,5,-1
341906,2011,9,7,West End,49.28359884,-123.1276049,0,0,2,-1
136529,2005,7,5,Kensington-Cedar Cottage,49.25362158,-123.0862408,22,0,1,-1
179577,2006,1,1,Mount Pleasant,49.25938896,-123.1045362,21,0,6,-1
361356,2012,12,4,Central Business District,49.2824676,-123.1070582,19,38,1,-1
159256,2006,2,8,Fairview,49.26418945,-123.1149418,16,50,2,-1
51863,2004,1,7,West End,49.28553194,-123.122925,16,15,2,-1
248330,2008,3,17,Central Business District,49.28639138,-123.1180582,9,15,0,-1
231277,2008,1,11,Central Business District,49.28276102,-123.1176182,17,11,4,-1
74271,2004,5,3,Victoria-Fraserview,49.22351577,-123.0658741,5,3,0,-1
278184,2009,1,25,Central Business District,49.28306541,-123.1134853,16,43,6,-1
447294,2015,4,3,Kerrisdale,49.23457036,-123.1572816,16,0,4,-1
475885,2016,9,1,Central Business District,49.28304503,-123.110288,11,53,3,-1
497633,2016,4,12,Central Business District,49.28306541,-123.1134853,14,30,1,-1
276031,2009,6,26,Central Business District,49.28166655,-123.105138,18,49,4,-1
20029,2003,8,18,Hastings-Sunrise,49.28016452,-123.0432226,10,40,0,-1
474860,2015,11,11,Kitsilano,49.26862832,-123.1838135,15,0,2,-1
3434,2003,11,16,Mount Pleasant,49.25837024,-123.1021404,23,0,6,-1
285934,2009,6,27,South Cambie,49.23685026,-123.1191982,21,30,5,-1
457024,2015,6,24,Central Business District,49.27985066,-123.1082911,8,26,2,-1
101620,2005,5,15,Central Business District,49.2807224,-123.1187972,18,30,6,-1
160593,2006,7,23,Central Business District,49.27864519,-123.1076411,21,12,6,-1
308079,2010,3,28,Central Business District,49.28262067,-123.106992,13,34,6,-1
406293,2013,3,12,Central Business District,49.28298427,-123.1153966,18,0,1,-1
440138,2014,9,22,Sunset,49.21069203,-123.0992089,22,45,0,-1
209387,2007,4,13,West End,49.29199656,-123.1406172,19,0,4,-1
444555,2015,4,12,West End,49.28620697,-123.1265618,5,9,6,-1
56404,2004,5,20,Central Business District,49.28466546,-123.1128553,7,15,3,-1
279806,2009,1,24,Stanley Park,49.29908547,-123.1358788,15,0,5,-1
96475,2004,3,9,Oakridge,49.23077725,-123.121659,6,0,1,-1
522511,2017,1,16,Hastings-Sunrise,49.28015704,-123.038713,9,27,0,-1
369795,2012,2,4,Mount Pleasant,49.26327487,-123.0851662,0,0,5,-1
193054,2007,2,13,Sunset,49.22086714,-123.0941448,18,0,1,-1
8043,2003,6,18,Fairview,49.27056502,-123.1423002,1,8,2,-1
328863,2011,2,11,Fairview,49.26348417,-123.1313677,22,40,4,-1
100861,2005,11,12,Killarney,49.20579499,-123.0559392,14,0,5,-1
81845,2004,4,3,Fairview,49.26621804,-123.1380375,10,0,5,-1
346273,2011,4,26,Kerrisdale,49.22396117,-123.1532614,17,30,1,-1
528164,2017,2,1,Fairview,49.26365692,-123.1410966,7,26,2,-1
163833,2006,7,5,West End,49.29336501,-123.1363291,8,0,2,-1
101903,2005,12,17,Arbutus Ridge,49.23556079,-123.1595991,0,0,5,-1
15345,2003,1,14,Hastings-Sunrise,49.28119829,-123.0481207,23,40,1,-1
203020,2007,10,19,Strathcona,49.27860491,-123.0993865,10,15,4,-1
202148,2007,7,17,Central Business District,49.28276102,-123.1176182,16,8,1,-1
332751,2011,8,8,Central Business District,49.2805089,-123.1033026,11,0,0,-1
387512,2013,3,17,Central Business District,49.28217849,-123.1244061,22,30,6,-1
466749,2015,2,18,West End,49.28222533,-123.1244224,18,30,2,-1
443090,2015,10,2,Central Business District,49.27792839,-123.1231078,20,55,4,-1
112985,2005,4,3,Fairview,49.26320791,-123.1149257,0,0,6,-1
392234,2013,12,15,Strathcona,49.27756436,-123.0962895,0,0,6,-1
495554,2016,1,16,Central Business District,49.28141507,-123.10412,1,18,5,-1
164556,2006,10,24,Central Business District,49.2794609,-123.126685,19,30,1,-1
77677,2004,7,27,Shaughnessy,49.2529858,-123.1281246,0,0,1,-1
60798,2004,1,24,Grandview-Woodland,49.26957734,-123.073114,0,0,5,-1
147335,2006,7,9,Kitsilano,49.26930242,-123.1456425,1,59,6,-1
188723,2007,5,4,Marpole,49.20903083,-123.1405789,12,49,4,-1
304960,2010,11,27,Kerrisdale,49.22510428,-123.1621668,7,57,5,-1
79042,2004,3,15,West End,49.28368744,-123.1364283,2,12,0,-1
152206,2006,2,12,Strathcona,49.28130456,-123.0995774,12,25,6,-1
28218,2003,1,2,Sunset,49.21563331,-123.0926063,12,0,3,-1
224649,2008,9,26,West End,49.28580837,-123.139481,12,45,4,-1
343522,2011,5,31,Killarney,49.20592997,-123.054903,18,0,1,-1
240785,2008,2,5,Grandview-Woodland,49.27758576,-123.0679591,8,32,1,-1
303117,2010,8,17,Kensington-Cedar Cottage,49.23768416,-123.0789857,19,0,1,-1
237624,2008,3,21,West End,49.28338029,-123.1250294,9,16,4,-1
354280,2012,2,13,Fairview,49.2608349,-123.143103,9,0,0,-1
336363,2011,10,15,Grandview-Woodland,49.27116754,-123.0695684,12,35,5,-1
295742,2010,1,15,Central Business District,49.28401973,-123.1138301,22,30,4,-1
277320,2009,10,23,West End,49.28628033,-123.1273407,19,30,4,-1
508768,2016,5,1,Fairview,49.26408904,-123.1152382,18,41,6,-1
234008,2008,6,24,Grandview-Woodland,49.28113021,-123.0582534,10,35,1,-1
99833,2005,4,16,Stanley Park,49.30685739,-123.1536015,18,0,5,-1
73443,2004,3,27,Hastings-Sunrise,49.28119719,-123.0475305,20,31,5,-1
350473,2012,10,18,Hastings-Sunrise,49.28109419,-123.0252638,23,58,3,-1
327211,2011,8,5,Sunset,49.21069203,-123.0992089,15,56,4,-1
396045,2013,6,6,Kensington-Cedar Cottage,49.26226976,-123.0682098,9,49,3,-1
475745,2016,8,30,Grandview-Woodland,49.27846293,-123.0725987,19,0,1,-1
122419,2005,1,16,Kitsilano,49.26860076,-123.1815598,21,0,6,-1
177570,2006,11,27,Fairview,49.2633197,-123.1190331,19,26,0,-1
118440,2005,1,3,Central Business District,49.28163964,-123.1135171,22,40,0,-1
526416,2017,2,21,Renfrew-Collingwood,49.24707003,-123.0496229,2,15,1,-1
187391,2007,11,13,Riley Park,49.23544571,-123.1007055,12,0,1,-1
160523,2006,10,7,Renfrew-Collingwood,49.23583457,-123.0571234,5,0,5,-1
4441,2003,3,25,West End,49.28383241,-123.1259184,21,0,1,-1
203094,2007,5,2,Strathcona,49.27852608,-123.0996376,23,0,2,-1
55023,2004,2,17,Central Business District,49.28766411,-123.1161941,20,15,1,-1
349136,2011,1,2,West Point Grey,49.25998461,-123.1976201,10,15,6,-1
485049,2016,5,7,Renfrew-Collingwood,49.25816372,-123.0369859,19,25,5,-1
484951,2016,7,30,Renfrew-Collingwood,49.25816372,-123.0369859,14,40,5,-1
428595,2014,6,16,Kerrisdale,49.23363677,-123.1546616,14,55,0,-1
374052,2012,8,1,Fairview,49.26635309,-123.1156402,19,9,2,-1
254229,2008,11,6,Kitsilano,49.27079591,-123.150955,18,30,3,-1
208753,2007,3,11,Central Business District,49.28810803,-123.1201381,15,54,6,-1
215724,2007,10,9,Strathcona,49.28394537,-123.0932105,23,0,1,-1
374766,2012,5,17,Fairview,49.25955513,-123.119101,18,0,3,-1
529064,2017,5,9,West End,49.28147766,-123.1265665,18,15,1,-1
522198,2017,1,21,Central Business District,49.27932119,-123.1132773,22,30,5,-1
87756,2004,6,28,Hastings-Sunrise,49.26290923,-123.0521446,17,30,0,-1
384665,2013,10,20,Fairview,49.25697779,-123.1172854,20,30,6,-1
465502,2015,5,2,West End,49.28324977,-123.1370821,18,30,5,-1
357683,2012,6,27,Marpole,49.21158687,-123.1124684,20,46,2,-1
214990,2007,4,16,Victoria-Fraserview,49.22094561,-123.0659319,17,0,0,-1
55638,2004,3,28,Fairview,49.26365506,-123.1454262,20,50,6,-1
77874,2004,4,13,Central Business District,49.28003481,-123.1276577,16,0,1,-1
196176,2007,2,10,Central Business District,49.28121448,-123.1162828,12,45,5,-1
266343,2009,11,7,Strathcona,49.27860491,-123.0993865,14,0,5,-1
386243,2013,8,26,Kitsilano,49.27242139,-123.1470125,8,30,0,-1
139600,2005,4,1,Fairview,49.26342475,-123.1302956,13,0,4,-1
102526,2005,9,13,Kitsilano,49.26638713,-123.1541297,23,0,1,-1
14812,2003,11,2,Hastings-Sunrise,49.285731,-123.0529592,18,0,6,-1
54179,2004,2,27,Kensington-Cedar Cottage,49.25056033,-123.0768119,3,56,4,-1
242747,2008,2,25,Fairview,49.25697779,-123.1172854,13,23,0,-1
491731,2016,7,1,Strathcona,49.28226874,-123.0964131,17,0,4,-1
181664,2006,3,29,Arbutus Ridge,49.23760432,-123.1689698,14,0,2,-1
311055,2010,1,11,Riley Park,49.23733344,-123.1073155,17,38,0,-1
281283,2009,9,23,Fairview,49.26408237,-123.1152489,19,5,2,-1
374675,2012,8,1,Central Business District,49.28376741,-123.1160956,17,18,2,-1
297210,2010,9,15,Killarney,49.20772359,-123.0477033,2,0,2,-1
510773,2016,6,1,Riley Park,49.25576402,-123.1039014,19,30,2,-1
262527,2009,9,29,Grandview-Woodland,49.28114874,-123.0635378,12,30,1,-1
193027,2007,12,12,West Point Grey,49.27293778,-123.2057247,8,40,2,-1
361742,2012,6,26,South Cambie,49.24900762,-123.1224419,12,0,1,-1
