YEAR,MONTH,DAY_OF_MONTH,Latitude,Longitude,TIME_HOUR,TIME_MINUTE,DAY_OF_WEEK,CLASSIFICATION,NEIGHBOURHOOD
2004,11,1,49.28315366,-123.0977216,18,0,0,-1,19
2009,1,30,49.21750149,-123.02963259999999,10,35,4,-1,8
2003,3,16,49.26439604,-123.13447109999998,5,30,6,-1,3
2005,5,25,49.26642043,-123.10272649999999,19,0,2,-1,11
2006,7,1,49.27906092,-123.05350990000002,2,40,5,-1,5
2006,7,11,49.26704593,-123.0692976,12,0,1,-1,4
2016,6,2,49.2279702,-123.03352920000002,17,0,3,-1,8
2015,4,21,49.21301427,-123.0911024,17,12,1,-1,20
2003,10,25,49.24270115,-123.0481093,1,0,5,-1,14
2010,8,23,49.26320788,-123.1528983,13,0,0,-1,9
2009,4,17,49.21730312,-123.0374478,12,0,4,-1,8
2003,12,9,49.24802344,-123.1828379,14,0,1,-1,2
2011,10,7,49.20826167,-123.06195359999998,11,30,4,-1,21
2012,2,14,49.27164124,-123.1003818,13,56,1,-1,11
2005,3,4,49.27851854,-123.1299544,7,36,4,-1,1
2006,10,13,49.26833626,-123.16834469999999,5,30,4,-1,9
2011,10,7,49.28815027,-123.1269852,19,10,4,-1,22
2009,8,23,49.23290474,-123.04024679999999,2,39,6,-1,8
2014,10,1,49.28836429,-123.1233922,13,29,2,-1,1
2003,12,8,49.26747804,-123.16528329999998,12,31,0,-1,9
2016,1,26,49.25778437,-123.12267460000001,5,13,1,-1,3
2007,1,15,49.22099710000001,-123.14011299999999,20,0,0,-1,7
2009,7,2,49.24248867,-123.1027057,9,0,3,-1,15
2008,11,12,49.27736394,-123.0804212,6,45,2,-1,19
2017,6,24,49.23560981,-123.1477003,15,0,5,-1,16
2005,11,14,49.24862255,-123.0912023,23,0,0,-1,15
2006,3,31,49.28130713,-123.0712874,4,0,4,-1,4
2013,3,29,49.27855564,-123.07722779999999,23,2,4,-1,4
2004,3,7,49.27010137,-123.1016966,20,31,6,-1,11
2008,3,22,49.28003481,-123.1276577,22,41,5,-1,1
2013,7,14,49.27977978,-123.1083821,15,57,6,-1,1
2005,10,24,49.28389667,-123.11011909999999,11,45,0,-1,1
2013,2,15,49.26240491,-123.07413390000002,4,30,4,-1,4
2006,5,8,49.243379,-123.10383470000001,4,20,0,-1,15
2013,12,1,49.25780002,-123.12352279999999,22,0,6,-1,3
2007,1,25,49.24486523,-123.0646736,18,30,3,-1,6
2014,10,7,49.28045896,-123.1011946,7,28,1,-1,1
2005,8,26,49.28202862,-123.1085267,16,5,4,-1,1
2015,12,12,49.269385,-123.0234648,19,22,5,-1,5
2006,12,28,49.25958427,-123.1705558,10,0,3,-1,9
2012,4,27,49.26838079,-123.1682795,19,30,4,-1,9
2012,10,13,49.25706204,-123.12209490000001,18,30,5,-1,3
2015,12,27,49.26707605,-123.1858179,12,35,6,-1,23
2003,2,22,49.22502437,-123.06026329999999,11,30,5,-1,21
2012,8,10,49.28128341,-123.0722538,15,41,4,-1,4
2005,6,13,49.26246415,-123.0871939,15,20,0,-1,11
2007,2,5,49.21874063,-123.07404620000001,16,0,0,-1,21
2006,3,23,49.237164299999996,-123.0655025,3,30,3,-1,6
2004,6,8,49.2664289,-123.1008775,6,30,1,-1,11
2004,1,31,49.27780271,-123.1271936,0,38,5,-1,1
2005,4,7,49.28030193,-123.068124,10,30,3,-1,4
2016,8,25,49.28291311,-123.03080459999998,10,0,3,-1,5
2004,5,6,49.26958225,-123.06967990000001,18,20,3,-1,4
2006,12,11,49.26192825,-123.1110669,14,45,0,-1,11
2016,11,27,49.25058209,-123.04300320000002,14,0,6,-1,14
2014,10,17,49.26228361,-123.069576,23,27,4,-1,6
2013,1,29,49.26656803,-123.16650849999999,16,19,1,-1,9
2004,7,23,49.26333318,-123.17878629999998,16,0,4,-1,9
2005,9,8,49.24820792,-123.1851646,19,30,3,-1,2
2005,9,24,49.21735,-123.09006640000001,15,0,5,-1,20
2012,5,12,49.21683354,-123.1451449,1,54,5,-1,10
2005,7,3,49.27143323,-123.12701640000002,3,25,6,-1,1
2004,5,28,49.23326289,-123.1014639,5,7,4,-1,15
2008,4,14,49.26440528,-123.0927918,18,0,0,-1,11
2006,8,16,49.25098294,-123.15138590000002,14,41,2,-1,16
2009,6,2,49.29065002,-123.02403419999999,12,30,1,-1,5
2006,2,18,49.24911723,-123.1290913,20,30,5,-1,16
2003,12,5,49.28030617,-123.0979096,3,31,4,-1,19
2013,10,25,49.24427888,-123.0358243,15,32,4,-1,14
2013,8,7,49.24355547,-123.08861940000001,10,0,2,-1,6
2007,12,5,49.22599199,-123.0698435,18,0,2,-1,21
2007,4,15,49.2034121,-123.12731409999998,11,25,6,-1,10
2009,3,23,49.27480705,-123.0664255,22,0,0,-1,4
2006,2,12,49.24858516,-123.07932920000002,18,30,6,-1,6
2006,9,8,49.25294216,-123.0818041,22,21,4,-1,6
2014,6,20,49.23016626,-123.09281670000001,20,0,4,-1,20
2015,9,27,49.27459684,-123.119426,17,9,6,-1,1
2003,1,3,49.23399970000001,-123.1556178,4,35,4,-1,7
2009,5,10,49.28515594,-123.12216380000001,11,12,6,-1,1
2005,10,11,49.23858567,-123.19396189999999,19,0,1,-1,2
2017,5,16,49.24185585,-123.1376433,17,0,1,-1,16
2012,6,22,49.2354015,-123.04455690000002,2,25,4,-1,14
2013,10,23,49.21246925,-123.06690220000002,9,30,2,-1,21
2011,2,4,49.26926976,-123.10271159999999,8,7,4,-1,11
2014,8,27,49.24433782,-123.1184877,3,0,2,-1,17
2006,12,18,49.264185299999994,-123.2060067,13,0,0,-1,23
2004,11,22,49.26893802,-123.0982618,18,0,0,-1,19
2004,11,18,49.26794259,-123.13360420000001,8,30,3,-1,3
2012,12,28,49.29074969,-123.13094140000001,8,30,4,-1,22
2015,12,1,49.27672581,-123.0684314,0,1,1,-1,4
2006,9,20,49.25036348,-123.07410120000002,0,23,2,-1,6
2008,5,24,49.23621374,-123.0235959,0,0,5,-1,14
2008,7,4,49.20697643,-123.13466409999998,20,11,4,-1,10
2017,2,17,49.24222561,-123.15824769999999,20,0,4,-1,0
2015,8,1,49.28044217,-123.102281,9,34,5,-1,1
2015,2,9,49.23280847,-123.05549369999999,14,56,0,-1,21
2007,2,15,49.27594956,-123.13376979999998,18,0,3,-1,1
2015,4,12,49.27646419,-123.1310082,0,0,6,-1,1
2008,4,30,49.21103235,-123.13023999999999,3,32,2,-1,10
2007,1,26,49.28878834,-123.0596676,10,0,4,-1,4
2007,4,2,49.2838698,-123.0591116,13,0,0,-1,4
2009,4,13,49.27656778,-123.1220061,13,30,0,-1,1
2009,9,30,49.28645097,-123.1320627,17,0,2,-1,22
2016,12,13,49.23862659,-123.18853290000001,11,0,1,-1,2
2014,9,5,49.26662911,-123.16836809999998,18,18,4,-1,9
2010,10,1,49.26314239,-123.05922350000002,12,0,4,-1,4
2015,11,21,49.28130007,-123.0768165,20,56,5,-1,4
2004,7,12,49.2473909,-123.06995090000001,16,58,0,-1,6
2009,10,4,49.23841933,-123.16261229999999,15,53,6,-1,0
2004,12,18,49.26393342,-123.1600159,16,36,5,-1,9
2010,4,2,49.26893133,-123.2065735,9,0,4,-1,23
2015,2,17,49.25602311,-123.1180981,7,0,1,-1,17
2014,3,16,49.25962859,-123.07748590000001,20,50,6,-1,6
2017,5,14,49.24033684,-123.0545979,21,30,6,-1,14
2011,11,26,49.26989061,-123.13720249999999,16,36,5,-1,3
2017,6,19,49.27743363,-123.05042659999998,10,0,0,-1,5
2015,5,28,49.28118179,-123.0305371,23,40,3,-1,5
2004,12,15,49.21926104,-123.0659652,22,0,2,-1,21
2009,7,13,49.25782552,-123.0730317,21,0,0,-1,6
2011,9,21,49.28169555,-123.1052959,10,0,2,-1,1
2006,6,24,49.2782209,-123.0254682,17,7,5,-1,5
2006,11,17,49.26954764,-123.06737050000001,22,19,4,-1,4
2013,4,11,49.28614048,-123.06179740000002,0,0,3,-1,4
2003,12,12,49.23231364,-123.09050309999999,17,36,4,-1,20
2009,6,2,49.25867353,-123.1663438,7,0,1,-1,9
2014,4,23,49.26472326,-123.11000619999999,4,52,2,-1,11
2010,8,4,49.28890161,-123.14236809999998,16,0,2,-1,22
2003,1,8,49.26437756,-123.13318079999999,14,50,2,-1,3
2017,4,4,49.26162008,-123.18386240000001,9,0,1,-1,9
2004,9,21,49.25600828,-123.1394727,8,10,1,-1,16
2012,7,1,49.28398208,-123.13014740000001,1,0,6,-1,22
2003,5,29,49.25182675,-123.16021640000001,12,0,3,-1,0
2012,5,29,49.257633,-123.09637260000001,8,45,1,-1,11
2017,6,23,49.28561001,-123.13071869999999,16,0,4,-1,22
2005,3,18,49.25880779,-123.1165656,5,30,4,-1,3
2016,3,15,49.28307727,-123.0957137,19,0,1,-1,19
2009,7,17,49.27853929,-123.1363027,4,0,4,-1,22
2004,11,30,49.24785896,-123.1090308,16,0,1,-1,15
2015,10,14,49.24956241,-123.11531200000002,15,43,2,-1,15
2016,2,9,49.2642705,-123.1255658,8,53,1,-1,3
2003,4,8,49.28027553,-123.0733512,8,45,1,-1,4
2003,7,2,49.28647796,-123.11415919999999,0,50,2,-1,1
2008,4,2,49.26121222,-123.14579180000001,18,0,2,-1,3
2013,11,14,49.26835661,-123.1116844,18,0,3,-1,11
2011,3,4,49.26239329,-123.08251640000002,19,46,4,-1,11
2015,7,11,49.24005914,-123.06536740000001,12,15,5,-1,6
2016,10,1,49.26019497,-123.1011672,12,44,5,-1,11
2015,7,7,49.23881547,-123.1470521,11,41,1,-1,16
2004,12,19,49.28496424,-123.1274219,9,0,6,-1,22
2012,8,25,49.2810097,-123.08710390000002,14,13,5,-1,19
2008,12,29,49.28126984,-123.0973644,23,1,0,-1,19
2011,4,11,49.21427346,-123.10845559999998,13,58,0,-1,10
2015,12,13,49.22091611,-123.12845800000001,5,10,6,-1,13
2007,3,12,49.27176038,-123.13472620000002,20,0,0,-1,3
2004,6,9,49.27848869,-123.06765619999999,13,10,2,-1,4
2017,5,22,49.28264420000001,-123.10557299999999,15,50,0,-1,1
2007,7,31,49.27610546,-123.1246738,5,10,1,-1,1
2014,11,20,49.25322194,-123.1387852,19,30,3,-1,16
2014,6,25,49.28132777,-123.1007169,3,37,2,-1,1
2008,8,20,49.26913938,-123.10356259999999,7,36,2,-1,11
2005,10,25,49.28117427,-123.02714399999999,1,3,1,-1,5
2011,8,30,49.28351996,-123.13388570000001,20,30,1,-1,22
2009,10,29,49.24655904,-123.0817125,0,28,3,-1,6
2008,10,24,49.27761217,-123.07568159999998,17,0,4,-1,4
2016,6,1,49.27252038,-123.078746,20,20,2,-1,19
2014,5,8,49.28559798,-123.1193976,18,2,3,-1,1
2005,1,25,49.2741439,-123.10169609999998,6,0,1,-1,1
2016,7,2,49.27272343,-123.16131829999999,18,0,5,-1,9
2003,11,21,49.26412692,-123.17124150000001,22,0,4,-1,9
2015,4,14,49.26446007,-123.12651890000001,0,37,1,-1,3
2003,11,20,49.22928012,-123.12639270000001,15,0,3,-1,13
2009,8,8,49.25764399,-123.10312240000002,8,0,5,-1,11
2012,5,5,49.27296657,-123.14082079999999,5,5,5,-1,3
2005,7,8,49.28070686,-123.12575179999999,1,46,4,-1,1
2004,6,14,49.27933722,-123.07034669999999,16,0,0,-1,4
2006,11,25,49.20765785,-123.0643633,14,45,5,-1,21
2008,1,18,49.2431643,-123.16249769999999,17,0,4,-1,0
2006,3,7,49.28398181,-123.1008018,10,0,1,-1,1
2003,4,10,49.28210863,-123.0537783,17,0,3,-1,5
2007,8,4,49.263100099999996,-123.1072053,19,51,5,-1,11
2011,6,15,49.28229119,-123.11832920000002,22,14,2,-1,1
2008,6,9,49.27866939,-123.12580200000001,4,15,0,-1,1
2012,11,19,49.28307304,-123.09549479999998,2,22,0,-1,19
2009,12,25,49.28253016,-123.13031470000001,13,15,4,-1,22
2012,9,21,49.23653889,-123.02813770000002,16,0,4,-1,14
2008,2,22,49.21922114,-123.02733870000002,11,0,4,-1,8
2007,1,12,49.2571314,-123.12561409999998,19,0,4,-1,3
2009,12,4,49.27816226,-123.12089850000001,17,30,4,-1,1
2008,11,23,49.28311605,-123.09962959999999,0,30,6,-1,1
2013,4,29,49.24766760000001,-123.0839791,7,36,0,-1,6
2011,1,8,49.2568842,-123.1162578,11,6,5,-1,17
2007,6,4,49.26482197,-123.0558034,7,30,0,-1,5
2007,11,6,49.23074583,-123.06549509999999,0,22,1,-1,21
2017,4,4,49.26621606,-123.14094479999999,8,35,1,-1,3
2003,11,7,49.26934839,-123.0468098,23,14,4,-1,5
2006,6,20,49.23017565,-123.0292288,23,19,1,-1,8
2007,7,2,49.21547895,-123.07318400000001,23,0,0,-1,21
2004,12,2,49.28045297,-123.1275935,14,23,3,-1,22
2006,5,16,49.28254948,-123.1121548,10,38,1,-1,1
2009,11,18,49.28112995,-123.08699879999999,19,0,2,-1,19
2016,10,10,49.284139399999994,-123.1075912,7,55,0,-1,1
2014,3,7,49.26230445,-123.0623757,8,15,4,-1,4
2007,10,10,49.283972,-123.10662749999999,4,18,2,-1,1
2016,7,29,49.21925687,-123.07403229999998,15,30,4,-1,21
2011,7,21,49.28612796,-123.1238513,23,16,3,-1,22
2017,4,7,49.22734485,-123.0772432,6,44,4,-1,21
2014,7,9,49.20782091,-123.06075530000001,6,30,2,-1,21
2013,10,5,49.26528687,-123.0905578,5,16,5,-1,11
2005,3,31,49.25565959,-123.1073304,1,40,3,-1,15
2009,11,3,49.23447244,-123.0677469,8,30,1,-1,6
2004,11,15,49.27927924,-123.08658329999999,18,0,0,-1,19
2006,9,25,49.29071594,-123.142948,3,0,0,-1,22
2006,9,6,49.28635421,-123.1276324,2,0,2,-1,22
2011,8,1,49.20687896,-123.1023663,15,25,0,-1,20
2014,3,1,49.28482208,-123.12281029999998,19,20,5,-1,22
2008,11,18,49.281153499999995,-123.12022879999999,16,0,1,-1,1
2003,7,27,49.2679888,-123.13941770000001,0,28,6,-1,3
2003,8,11,49.28129876,-123.09962490000001,14,15,0,-1,19
2005,3,14,49.27745125,-123.12364850000002,0,0,0,-1,1
2003,5,7,49.23525395,-123.1159457,18,0,2,-1,15
2008,4,20,49.28212971,-123.0930719,11,53,6,-1,19
2006,12,22,49.28304686,-123.08977140000002,14,30,4,-1,19
2006,4,30,49.28536282,-123.1158899,4,50,6,-1,1
2017,5,9,49.22372602,-123.0289811,16,15,1,-1,8
2004,9,10,49.26574238,-123.16103989999999,11,0,4,-1,9
2016,7,12,49.23252269,-123.07561499999998,6,16,1,-1,21
2005,7,24,49.26370042,-123.145762,12,40,6,-1,9
2005,6,11,49.23283561,-123.08484779999999,9,5,5,-1,6
2010,9,5,49.23282204,-123.17342909999999,9,55,6,-1,7
2003,5,15,49.28028756,-123.0660726,20,30,3,-1,4
2004,1,11,49.26477618,-123.1517535,23,30,6,-1,9
2010,8,8,49.23381555,-123.10763970000001,19,34,6,-1,15
2013,3,11,49.27956553,-123.1204496,13,30,0,-1,1
2013,7,5,49.2831617,-123.11316229999998,11,19,4,-1,1
2004,2,2,49.22926292,-123.0364392,21,35,0,-1,8
2004,3,5,49.26963393,-123.071233,11,0,4,-1,4
2004,11,13,49.26232279,-123.12529669999999,10,0,5,-1,3
2017,6,1,49.24750525,-123.0986449,20,30,3,-1,15
2009,8,30,49.27917084,-123.1230735,3,49,6,-1,1
2016,10,23,49.24391857,-123.13278400000002,17,0,6,-1,16
2014,2,28,49.23642279,-123.1949587,16,0,4,-1,2
2013,10,2,49.23235643,-123.10945530000001,19,0,2,-1,13
2007,12,14,49.23727847,-123.15568329999999,13,26,4,-1,0
2005,10,27,49.24012507,-123.1237277,3,30,3,-1,17
2006,4,26,49.24872352,-123.1005728,21,0,2,-1,15
2013,8,18,49.27414783,-123.130858,7,39,6,-1,1
2007,6,29,49.27857737,-123.09739920000001,10,30,4,-1,19
2013,1,23,49.23782514,-123.03615649999999,0,0,2,-1,14
2007,12,15,49.24644136,-123.0902021,19,0,5,-1,15
2016,8,19,49.28119273,-123.0676565,14,38,4,-1,4
2011,9,12,49.28155827,-123.10501399999998,21,43,0,-1,1
2003,6,5,49.29102565,-123.1362436,22,10,3,-1,22
2015,1,24,49.26146279,-123.1760979,22,0,5,-1,9
2010,7,3,49.2770731,-123.12622549999999,9,0,5,-1,1
2014,1,12,49.28085512,-123.0996304,15,28,6,-1,19
2015,8,8,49.28977895,-123.1294053,17,0,5,-1,22
2010,11,23,49.28119368,-123.09329509999999,18,36,1,-1,19
2004,12,3,49.27811997,-123.12464059999999,12,55,4,-1,1
2003,12,26,49.26093874,-123.1458775,17,55,4,-1,9
2005,3,29,49.26015079,-123.11770109999999,19,27,1,-1,3
2009,3,20,49.27754588,-123.0954739,18,8,4,-1,19
2003,6,29,49.21377863,-123.0415336,21,0,6,-1,8
2007,6,20,49.25266649,-123.0836472,23,0,2,-1,6
2009,11,26,49.28130986,-123.09747050000001,1,56,3,-1,19
2003,6,23,49.25435273,-123.1313993,14,45,0,-1,16
2017,3,5,49.27927289,-123.126948,9,33,6,-1,1
2003,3,7,49.28480767,-123.1218035,18,0,4,-1,22
2017,1,17,49.27657005,-123.13283940000001,18,30,1,-1,1
2006,10,2,49.26591354,-123.12442730000001,4,41,0,-1,3
2009,4,17,49.27569878,-123.0661956,5,48,4,-1,4
2014,12,24,49.20828871,-123.094108,18,0,2,-1,20
2003,12,22,49.22948081,-123.0627842,23,30,0,-1,21
2003,4,19,49.27411096,-123.07918970000001,14,30,5,-1,19
2004,5,19,49.23508029,-123.0270926,18,0,2,-1,14
2011,3,28,49.23055267,-123.10140320000001,13,0,0,-1,20
2003,4,9,49.28120292,-123.0511643,5,15,2,-1,5
2003,5,25,49.24934875,-123.07491409999999,19,28,6,-1,6
2016,3,27,49.23384160000001,-123.03615409999999,18,21,6,-1,14
2013,3,11,49.24039032,-123.10141229999999,15,0,0,-1,15
2003,7,31,49.26520652,-123.1810969,15,0,3,-1,9
2003,11,6,49.26609786,-123.1852342,18,0,3,-1,9
2006,6,10,49.25053936,-123.17867609999999,22,15,5,-1,2
2016,11,20,49.26038189,-123.1130009,12,39,6,-1,11
2013,12,15,49.22695629,-123.10148810000001,21,0,6,-1,20
2014,1,3,49.22918808,-123.12367179999998,16,51,4,-1,13
2004,2,16,49.28436434,-123.1104888,7,30,0,-1,1
2009,2,9,49.27519353,-123.1312527,1,4,0,-1,1
2007,10,21,49.27112212,-123.0908175,10,21,6,-1,19
2003,1,25,49.26961587,-123.0735014,13,59,5,-1,4
2014,5,27,49.26220078,-123.11503950000001,0,20,1,-1,3
2015,6,6,49.28042668,-123.103307,17,50,5,-1,1
2015,12,23,49.276406200000004,-123.15199270000001,7,40,2,-1,9
2004,1,25,49.23444521,-123.1492998,23,36,6,-1,7
2005,9,26,49.20624304,-123.1334269,12,47,0,-1,10
2008,12,10,49.26175005,-123.18828229999998,16,30,2,-1,23
2003,8,2,49.29230532,-123.13180870000001,19,0,5,-1,1
2003,2,17,49.24138553,-123.0397625,23,0,0,-1,14
2014,4,16,49.27378976,-123.1141169,11,30,2,-1,1
2003,10,20,49.27177708,-123.0696791,3,30,0,-1,4
2015,10,15,49.27591549,-123.1417543,12,0,3,-1,9
2015,7,5,49.25106404,-123.1563452,16,30,6,-1,0
2007,5,23,49.25083404,-123.1260999,11,29,2,-1,17
2003,3,23,49.26923473,-123.1700398,3,0,6,-1,9
2017,3,22,49.26457598,-123.14334550000001,10,53,2,-1,3
2015,6,7,49.28340971,-123.11287479999999,1,41,6,-1,1
2003,4,26,49.22047136,-123.0267203,18,15,5,-1,8
2008,3,31,49.25825203,-123.10113570000001,8,33,0,-1,11
2005,9,17,49.25172989,-123.17214840000001,18,30,5,-1,2
2008,2,8,49.26270443,-123.14550990000002,20,10,4,-1,3
2003,3,22,49.21014562,-123.0776282,17,50,5,-1,20
2010,8,1,49.28296776,-123.06067649999999,2,24,6,-1,4
2004,9,1,49.21250722,-123.09322490000001,5,38,2,-1,20
2012,5,15,49.27770641,-123.1140621,20,18,1,-1,1
2006,2,1,49.23494779999999,-123.0630525,15,13,2,-1,6
2003,2,12,49.2650707,-123.0642682,13,11,2,-1,4
2005,1,3,49.21097231,-123.0911399,17,39,0,-1,20
2010,4,17,49.25081493,-123.17273130000001,6,0,5,-1,2
2004,11,1,49.28098027,-123.1224388,17,20,0,-1,1
2004,10,1,49.23274188,-123.19700390000001,0,0,4,-1,12
2006,1,27,49.23449356,-123.1106403,19,0,4,-1,15
2005,11,25,49.2690234,-123.1555742,17,0,4,-1,9
2014,8,11,49.28410242,-123.10884779999999,10,4,0,-1,1
2014,8,1,49.28149328,-123.1040656,22,0,4,-1,1
2014,4,12,49.24779942,-123.1851777,22,30,5,-1,2
2013,9,17,49.28139486,-123.1196866,17,0,1,-1,1
2015,5,22,49.27466164,-123.10007150000001,2,56,4,-1,1
2003,10,22,49.24021975,-123.0501663,1,15,2,-1,14
2015,10,5,49.28208345,-123.10760559999999,10,25,0,-1,1
2012,5,7,49.23062347,-123.139676,14,24,0,-1,7
2011,9,21,49.24931716,-123.10093390000002,21,0,2,-1,15
2014,4,18,49.23643132,-123.1280535,11,15,4,-1,16
2011,11,3,49.28392702,-123.09956770000001,22,30,3,-1,1
2004,5,9,49.26327965,-123.1219826,3,58,6,-1,3
2014,11,29,49.26296769,-123.1046507,2,54,5,-1,11
2009,10,2,49.27954289,-123.10067340000002,11,56,4,-1,1
2014,7,4,49.29127252,-123.1350594,0,0,4,-1,22
2005,8,20,49.26460534,-123.141861,7,0,5,-1,3
2011,10,9,49.26920863,-123.1683956,21,30,6,-1,9
2015,8,5,49.24998732,-123.1163176,10,0,2,-1,17
2013,2,9,49.27952167,-123.12996270000001,2,3,5,-1,22
2009,11,10,49.2287709,-123.1383301,23,0,1,-1,13
2004,4,19,49.27905031,-123.0871861,13,45,0,-1,19
2003,5,3,49.28637913,-123.1403588,5,20,5,-1,22
2006,9,15,49.26355931,-123.1922935,4,25,4,-1,23
2003,8,3,49.21049008,-123.14143940000001,22,20,6,-1,10
2008,2,17,49.26472215,-123.14861129999998,9,50,6,-1,9
2005,12,7,49.27600284,-123.1002594,3,28,2,-1,1
2016,12,15,49.27381074,-123.122698,20,0,3,-1,1
2011,6,8,49.2834479,-123.12719840000001,22,31,2,-1,22
2008,4,17,49.28481607,-123.11812749999999,2,44,3,-1,1
2009,1,3,49.28395567,-123.13233319999999,22,9,5,-1,22
2013,2,26,49.28212971,-123.0930719,9,23,1,-1,19
2005,9,2,49.26073712,-123.13747820000002,10,11,4,-1,3
2005,9,15,49.25705253,-123.13880230000001,15,18,3,-1,16
2016,3,9,49.26145625,-123.09022809999999,12,13,2,-1,11
2003,9,27,49.25480669,-123.066065,15,0,5,-1,6
2009,10,4,49.26090818,-123.1988127,17,0,6,-1,23
2003,11,28,49.22451047,-123.0908077,17,3,4,-1,20
2013,7,11,49.23359109,-123.1160304,0,9,3,-1,15
2014,12,1,49.23764434,-123.12796399999999,8,8,0,-1,16
2010,4,11,49.28374882,-123.1053544,5,23,6,-1,1
2003,11,1,49.28113439,-123.02571529999999,11,1,5,-1,5
2006,5,13,49.27460034,-123.0694865,6,59,5,-1,4
2009,6,1,49.23542174,-123.05306770000001,0,1,0,-1,14
2014,1,29,49.2666155,-123.12141059999999,20,30,2,-1,3
2007,11,17,49.25792283,-123.1770294,13,30,5,-1,9
2011,7,5,49.28135473,-123.07440090000001,3,58,1,-1,4
2014,1,27,49.20663296,-123.1361493,0,25,0,-1,10
2008,3,21,49.2383232,-123.0674676,17,0,4,-1,6
2005,3,9,49.26602965,-123.10476659999999,6,50,2,-1,11
2013,6,24,49.25572447,-123.1058446,12,0,0,-1,15
2013,7,16,49.26382260000001,-123.0464735,18,0,1,-1,5
2004,1,26,49.28367377,-123.1198804,17,45,0,-1,1
2016,9,17,49.23292658,-123.08876969999999,11,0,5,-1,6
2011,3,11,49.28347674,-123.1091156,23,21,4,-1,1
2003,2,25,49.28066825,-123.1055472,21,0,1,-1,1
2009,3,18,49.20853902,-123.14053359999998,14,9,2,-1,10
2014,5,9,49.23722764,-123.0974878,0,1,4,-1,15
2010,6,5,49.2809027,-123.1224716,0,54,5,-1,1
2015,2,24,49.28230209,-123.1020973,2,30,1,-1,1
2014,7,10,49.25761293,-123.17039890000001,9,43,3,-1,0
2007,10,4,49.26643668,-123.1518351,17,0,3,-1,9
2007,8,19,49.27036635,-123.1793645,16,0,6,-1,9
2013,9,3,49.23978719,-123.0587162,21,16,1,-1,6
2005,10,15,49.26595608,-123.07075379999999,8,59,5,-1,4
2008,10,17,49.27992695,-123.1219153,22,0,4,-1,1
2013,2,27,49.23563099,-123.0476426,18,30,2,-1,14
2010,3,28,49.27693749,-123.11863190000001,2,0,6,-1,1
2003,5,8,49.28664614,-123.12914620000001,22,0,3,-1,22
2006,7,4,49.2856098,-123.1285841,0,1,1,-1,22
2008,2,8,49.27992695,-123.1219153,0,3,4,-1,1
2015,1,14,49.28344452,-123.1146119,5,0,2,-1,1
2015,7,5,49.27466164,-123.10007150000001,20,0,6,-1,1
2013,10,7,49.26379047,-123.1038741,10,11,0,-1,11
2007,4,16,49.27973757,-123.1075382,11,30,0,-1,1
2006,3,3,49.27070141,-123.026932,17,0,4,-1,5
2008,11,4,49.24866322,-123.09015120000001,6,39,1,-1,6
2016,2,12,49.23690225,-123.132025,17,45,4,-1,16
2007,6,2,49.28727396,-123.1332216,21,16,5,-1,22
2011,4,17,49.26731447,-123.21416620000001,15,0,6,-1,23
2012,6,28,49.26684752,-123.0727703,11,56,3,-1,4
2008,8,25,49.22609909,-123.1251054,14,0,0,-1,13
2013,5,10,49.26233449,-123.1010436,20,17,4,-1,11
2014,7,21,49.26889167,-123.14242340000001,18,30,0,-1,3
2007,1,5,49.25832346,-123.0987356,19,4,4,-1,11
2014,2,21,49.2172071,-123.1166666,14,19,4,-1,10
2015,12,17,49.25372512,-123.1859635,0,0,3,-1,2
2003,1,26,49.22618207,-123.1564416,21,45,6,-1,7
2014,12,9,49.26892272,-123.1817761,19,0,1,-1,9
2013,10,17,49.22488809,-123.0657143,20,0,3,-1,21
2012,11,21,49.24930727,-123.13911029999998,11,13,2,-1,16
2014,6,28,49.26417624,-123.1154726,0,1,5,-1,3
2007,2,2,49.26544555,-123.1457121,10,30,4,-1,9
2006,6,4,49.22416901,-123.042699,22,30,6,-1,8
2008,7,4,49.20542286,-123.1389824,7,0,4,-1,10
2008,5,21,49.25190927,-123.0795763,16,44,2,-1,6
2012,1,27,49.27761115,-123.13134720000001,2,44,4,-1,1
2012,2,24,49.21402184,-123.0696368,19,0,4,-1,21
2005,5,27,49.20598212,-123.1276615,12,30,4,-1,10
2016,3,23,49.27248622,-123.16545900000001,21,0,2,-1,9
2012,5,2,49.23287471,-123.09372890000002,15,0,2,-1,20
2016,6,16,49.26644302,-123.10402040000001,6,46,3,-1,11
2006,2,7,49.22958962,-123.137897,2,35,1,-1,13
2011,10,28,49.24182167,-123.0581262,22,43,4,-1,14
2016,8,23,49.27591549,-123.1417543,12,58,1,-1,9
2010,7,1,49.23514671,-123.1344655,1,57,3,-1,16
2007,1,1,49.27012604,-123.1007476,1,50,0,-1,11
2006,8,1,49.27915804,-123.06560060000001,23,15,1,-1,4
2013,4,4,49.27830545,-123.0342013,10,30,3,-1,5
2006,11,17,49.27407112,-123.0264384,15,0,4,-1,5
2004,5,9,49.28773783,-123.1362369,8,30,6,-1,22
2009,4,10,49.22675267,-123.1917544,22,0,4,-1,12
2013,6,7,49.24025425,-123.076632,17,30,4,-1,6
2016,12,5,49.28186208,-123.1189793,17,31,0,-1,1
2010,4,3,49.27466172,-123.1260938,23,0,5,-1,1
2005,11,17,49.26804227,-123.1479878,8,30,3,-1,9
